  1  -1.70341E+00   3.40681E+00  -2.30677E+01  -2.36179E+01
  2   3.40681E+00  -1.49538E-01  -2.36179E+01  -2.33505E+01
  3  -1.49538E-01   5.36125E+00  -2.33505E+01  -2.31190E+01
  4   5.36125E+00  -6.27728E+00  -2.31190E+01  -2.16008E+01
  5  -6.27728E+00   7.81096E+00  -2.16008E+01  -2.15892E+01
  6   7.81096E+00  -6.95942E-01  -2.15892E+01  -1.97029E+01
  7  -6.95942E-01  -4.07855E+00  -1.97029E+01  -1.79836E+01
  8  -4.07855E+00  -2.58381E+00  -1.79836E+01  -1.72432E+01
  9  -2.58381E+00  -9.97977E-01  -1.72432E+01  -1.71229E+01
 10  -9.97977E-01   5.38341E+00  -1.71229E+01  -1.72422E+01
 11   5.38341E+00  -2.04809E+00  -1.72422E+01  -1.60694E+01
 12  -2.04809E+00   3.50576E+00  -1.60694E+01  -1.53881E+01
 13   3.50576E+00  -4.79859E+00  -1.53881E+01  -1.38655E+01
 14  -4.79859E+00   1.16840E+00  -1.38655E+01  -1.34945E+01
 15   1.16840E+00   8.19462E-01  -1.34945E+01  -1.28431E+01
 16   8.19462E-01  -1.82778E+00  -1.28431E+01  -1.19950E+01
 17  -1.82778E+00  -1.65089E-02  -1.19950E+01  -1.15856E+01
 18  -1.65089E-02  -4.16448E-01  -1.15856E+01  -1.11802E+01
 19  -4.16448E-01   1.88821E+00  -1.11802E+01  -1.08747E+01
 20   1.88821E+00   8.26616E-01  -1.08747E+01  -1.01161E+01
 21   8.26616E-01  -2.03576E-01  -1.01161E+01  -9.15902E+00
 22  -2.03576E-01  -4.49988E-01  -9.15902E+00  -8.25083E+00
 23  -4.49988E-01  -3.23824E-01  -8.25083E+00  -7.45064E+00
 24  -3.23824E-01  -1.52158E-01  -7.45064E+00  -6.72817E+00
 25  -1.52158E-01  -3.19250E-02  -6.72817E+00  -6.04221E+00
 26  -3.19250E-02   7.02209E-02  -6.04221E+00  -5.36392E+00
 27   7.02209E-02   4.52255E-02  -5.36392E+00  -4.66877E+00
 28   4.52255E-02   1.46629E-01  -4.66877E+00  -3.96278E+00
 29   1.46629E-01   9.38012E-03  -3.96278E+00  -3.22158E+00
 30   9.38012E-03   1.43265E-01  -3.22158E+00  -2.47814E+00
 31   1.43265E-01   7.07177E-02  -2.47814E+00  -1.70032E+00
 32   7.07177E-02   4.40308E-02  -1.70032E+00  -9.05521E-01
 33   4.40308E-02   4.86217E-02  -9.05521E-01  -1.00156E-01
 34   4.86217E-02   1.51036E-01  -1.00156E-01   7.16878E-01
 35   1.51036E-01   7.56348E-02   7.16878E-01   1.57016E+00
 36   7.56348E-02   6.35608E-02   1.57016E+00   2.44160E+00
 37   6.35608E-02   1.03660E-01   2.44160E+00   3.32829E+00
 38   1.03660E-01   1.48495E-01   3.32829E+00   4.23985E+00
 39   1.48495E-01   1.87179E-01   4.23985E+00   5.18706E+00
 40   1.87179E-01   2.19549E-01   5.18706E+00   6.17919E+00
 41   2.19549E-01   2.34271E-01   6.17919E+00   7.22401E+00
 42   2.34271E-01   2.18239E-01   7.22401E+00   8.32506E+00
 43   2.18239E-01   1.72842E-01   8.32506E+00   9.47848E+00
 44   1.72842E-01   1.06073E-01   9.47848E+00   1.06734E+01
 45   1.06073E-01   3.51672E-02   1.06734E+01   1.18938E+01
 46   3.51672E-02  -3.76546E-02   1.18938E+01   1.31226E+01
 47  -3.76546E-02  -5.81893E-02   1.31226E+01   1.43423E+01
 48  -5.81893E-02  -1.82463E-01   1.43423E+01   1.55481E+01
 49  -1.82463E-01   2.72096E-01   1.55481E+01   1.67101E+01
 50   2.72096E-01  -1.36048E-01   1.67101E+01   1.79374E+01
