  1  -3.80453E+00   7.60906E+00  -2.08526E+01  -2.11137E+01
  2   7.60906E+00  -1.00677E+01  -2.11137E+01  -1.95486E+01
  3  -1.00677E+01   1.09298E+01  -1.95486E+01  -2.03997E+01
  4   1.09298E+01  -3.76938E+00  -2.03997E+01  -1.86277E+01
  5  -3.76938E+00  -2.50868E+00  -1.86277E+01  -1.77604E+01
  6  -2.50868E+00   2.83415E+00  -1.77604E+01  -1.74951E+01
  7   2.83415E+00  -1.06745E+00  -1.74951E+01  -1.65496E+01
  8  -1.06745E+00  -2.73597E-01  -1.65496E+01  -1.58604E+01
  9  -2.73597E-01   5.70462E-01  -1.58604E+01  -1.52368E+01
 10   5.70462E-01   1.17072E-01  -1.52368E+01  -1.44762E+01
 11   1.17072E-01  -4.26755E-01  -1.44762E+01  -1.36876E+01
 12  -4.26755E-01   1.84166E+00  -1.36876E+01  -1.30014E+01
 13   1.84166E+00  -4.51420E-02  -1.30014E+01  -1.18732E+01
 14  -4.51420E-02  -1.68106E+00  -1.18732E+01  -1.07559E+01
 15  -1.68106E+00   7.40637E-01  -1.07559E+01  -1.00419E+01
 16   7.40637E-01  -4.15277E-01  -1.00419E+01  -9.15028E+00
 17  -4.15277E-01  -5.31841E-01  -9.15028E+00  -8.35829E+00
 18  -5.31841E-01   7.54067E-02  -8.35829E+00  -7.69393E+00
 19   7.54067E-02   3.64437E-02  -7.69393E+00  -7.01148E+00
 20   3.64437E-02   8.52374E-03  -7.01148E+00  -6.32029E+00
 21   8.52374E-03  -5.24956E-02  -6.32029E+00  -5.62704E+00
 22  -5.24956E-02  -8.76527E-02  -5.62704E+00  -4.94640E+00
 23  -8.76527E-02  -1.07693E-01  -4.94640E+00  -4.28679E+00
 24  -1.07693E-01  -1.02441E-01  -4.28679E+00  -3.65303E+00
 25  -1.02441E-01  -1.04497E-01  -3.65303E+00  -3.04386E+00
 26  -1.04497E-01  -1.16430E-01  -3.04386E+00  -2.45976E+00
 27  -1.16430E-01  -8.20446E-02  -2.45976E+00  -1.90361E+00
 28  -8.20446E-02  -5.53768E-02  -1.90361E+00  -1.36715E+00
 29  -5.53768E-02  -4.31036E-02  -1.36715E+00  -8.43977E-01
 30  -4.31036E-02  -8.94580E-02  -8.43977E-01  -3.31151E-01
 31  -8.94580E-02   1.74820E-02  -3.31151E-01   1.60205E-01
 32   1.74820E-02  -4.17248E-02   1.60205E-01   6.55758E-01
 33  -4.17248E-02   2.16009E-02   6.55758E-01   1.14130E+00
 34   2.16009E-02   5.02965E-02   1.14130E+00   1.63202E+00
 35   5.02965E-02   7.34150E-02   1.63202E+00   2.13481E+00
 36   7.34150E-02   9.68269E-02   2.13481E+00   2.65522E+00
 37   9.68269E-02   1.25372E-01   2.65522E+00   3.19888E+00
 38   1.25372E-01   1.59190E-01   3.19888E+00   3.77262E+00
 39   1.59190E-01   1.96991E-01   3.77262E+00   4.38456E+00
 40   1.96991E-01   2.35595E-01   4.38456E+00   5.04379E+00
 41   2.35595E-01   2.69792E-01   5.04379E+00   5.75956E+00
 42   2.69792E-01   2.92272E-01   5.75956E+00   6.54007E+00
 43   2.92272E-01   2.95067E-01   6.54007E+00   7.39073E+00
 44   2.95067E-01   2.70564E-01   7.39073E+00   8.31221E+00
 45   2.70564E-01   2.20440E-01   8.31221E+00   9.29863E+00
 46   2.20440E-01   1.38511E-01   9.29863E+00   1.03379E+01
 47   1.38511E-01   8.80848E-02   1.03379E+01   1.14105E+01
 48   8.80848E-02  -7.78941E-02   1.14105E+01   1.25042E+01
 49  -7.78941E-02   3.60071E-01   1.25042E+01   1.35792E+01
 50   3.60071E-01  -1.80035E-01   1.35792E+01   1.47406E+01
