  1   1.19599E-02  -2.39198E-02  -3.02547E+01  -2.94860E+01
  2  -2.39198E-02  -1.48010E-02  -2.94860E+01  -2.87231E+01
  3  -1.48010E-02  -1.77390E-02  -2.87231E+01  -2.79637E+01
  4  -1.77390E-02  -1.74423E-02  -2.79637E+01  -2.72086E+01
  5  -1.74423E-02  -1.80040E-02  -2.72086E+01  -2.64576E+01
  6  -1.80040E-02  -1.83218E-02  -2.64576E+01  -2.57110E+01
  7  -1.83218E-02  -1.86847E-02  -2.57110E+01  -2.49688E+01
  8  -1.86847E-02  -1.90073E-02  -2.49688E+01  -2.42310E+01
  9  -1.90073E-02  -1.93026E-02  -2.42310E+01  -2.34978E+01
 10  -1.93026E-02  -1.95555E-02  -2.34978E+01  -2.27693E+01
 11  -1.95555E-02  -1.97557E-02  -2.27693E+01  -2.20454E+01
 12  -1.97557E-02  -1.98886E-02  -2.20454E+01  -2.13263E+01
 13  -1.98886E-02  -1.99373E-02  -2.13263E+01  -2.06120E+01
 14  -1.99373E-02  -1.98810E-02  -2.06120E+01  -1.99024E+01
 15  -1.98810E-02  -1.96948E-02  -1.99024E+01  -1.91976E+01
 16  -1.96948E-02  -1.93486E-02  -1.91976E+01  -1.84975E+01
 17  -1.93486E-02  -1.88059E-02  -1.84975E+01  -1.78021E+01
 18  -1.88059E-02  -1.80227E-02  -1.78021E+01  -1.71112E+01
 19  -1.80227E-02  -1.69459E-02  -1.71112E+01  -1.64246E+01
 20  -1.69459E-02  -1.55109E-02  -1.64246E+01  -1.57421E+01
 21  -1.55109E-02  -1.36394E-02  -1.57421E+01  -1.50633E+01
 22  -1.36394E-02  -1.12361E-02  -1.50633E+01  -1.43878E+01
 23  -1.12361E-02  -8.18466E-03  -1.43878E+01  -1.37150E+01
 24  -8.18466E-03  -4.34258E-03  -1.37150E+01  -1.30441E+01
 25  -4.34258E-03   4.65253E-04  -1.30441E+01  -1.23743E+01
 26   4.65253E-04   6.45493E-03  -1.23743E+01  -1.17044E+01
 27   6.45493E-03   1.38941E-02  -1.17044E+01  -1.10329E+01
 28   1.38941E-02   2.31151E-02  -1.10329E+01  -1.03581E+01
 29   2.31151E-02   3.45317E-02  -1.03581E+01  -9.67777E+00
 30   3.45317E-02   4.86585E-02  -9.67777E+00  -8.98913E+00
 31   4.86585E-02   6.61321E-02  -8.98913E+00  -8.28881E+00
 32   6.61321E-02   8.77309E-02  -8.28881E+00  -7.57261E+00
 33   8.77309E-02   1.14383E-01  -7.57261E+00  -6.83537E+00
 34   1.14383E-01   1.47142E-01  -6.83537E+00  -6.07066E+00
 35   1.47142E-01   1.87092E-01  -6.07066E+00  -5.27065E+00
 36   1.87092E-01   2.35096E-01  -5.27065E+00  -4.42573E+00
 37   2.35096E-01   2.91268E-01  -4.42573E+00  -3.52439E+00
 38   2.91268E-01   3.53977E-01  -3.52439E+00  -2.55315E+00
 39   3.53977E-01   4.18217E-01  -2.55315E+00  -1.49695E+00
 40   4.18217E-01   4.73499E-01  -1.49695E+00  -3.40379E-01
 41   4.73499E-01   5.02343E-01  -3.40379E-01   9.29832E-01
 42   5.02343E-01   4.82140E-01   9.29832E-01   2.32060E+00
 43   4.82140E-01   3.92303E-01   2.32060E+00   3.82709E+00
 44   3.92303E-01   2.20401E-01   3.82709E+00   5.42773E+00
 45   2.20401E-01  -5.31156E-02   5.42773E+00   7.08127E+00
 46  -5.31156E-02  -3.94063E-01   7.08127E+00   8.72205E+00
 47  -3.94063E-01  -5.99574E-01   8.72205E+00   1.02683E+01
 48  -5.99574E-01  -4.71033E-01   1.02683E+01   1.16706E+01
 49  -4.71033E-01  -4.68969E-01   1.16706E+01   1.29598E+01
 50  -4.68969E-01   2.34484E-01   1.29598E+01   1.41366E+01
