# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
1.555874750e-01 1.038600000e+07 5.068900000e+01 7.166100000e+16 1.643539218e-01 7.604560000e+09 1.860270000e+05 3.523860000e+04 5.279070000e+00 1.002090000e+00 9.792070000e-01 3.972180000e-01 3.276220000e-01 2.823260000e-04 1.667090000e-06 6.920840000e-09 1.674010000e-06 1.293830000e-03 1.951100000e+05 3.355500000e+08 1.666300000e+00 2.014400000e+00 2.120000000e+15
1.560158140e-01 1.036300000e+07 5.045300000e+01 7.116200000e+16 1.654764895e-01 7.584750000e+09 1.862710000e+05 3.523860000e+04 5.285980000e+00 1.002080000e+00 9.792650000e-01 3.972190000e-01 3.272530000e-01 2.787750000e-04 1.682620000e-06 6.860570000e-09 1.689480000e-06 1.299800000e-03 1.950000000e+05 3.355600000e+08 1.666300000e+00 2.020500000e+00 2.115200000e+15
1.571050000e-01 1.033500000e+07 5.017400000e+01 7.057600000e+16 1.683453900e-01 7.534950000e+09 1.868810000e+05 3.523860000e+04 5.303320000e+00 1.002080000e+00 9.793330000e-01 3.972190000e-01 3.263150000e-01 2.739600000e-04 1.722210000e-06 6.808850000e-09 1.729020000e-06 1.314920000e-03 1.948700000e+05 3.355700000e+08 1.666300000e+00 2.027800000e+00 2.109400000e+15
1.578112690e-01 1.030900000e+07 4.991800000e+01 7.004000000e+16 1.702166851e-01 7.503070000e+09 1.872710000e+05 3.523860000e+04 5.314380000e+00 1.002070000e+00 9.793970000e-01 3.972200000e-01 3.257090000e-01 2.692680000e-04 1.748090000e-06 6.734640000e-09 1.754830000e-06 1.324700000e-03 1.947600000e+05 3.355800000e+08 1.666400000e+00 2.034600000e+00 2.104100000e+15
1.587479920e-01 1.028000000e+07 4.962700000e+01 6.943200000e+16 1.727117452e-01 7.461310000e+09 1.877800000e+05 3.523860000e+04 5.328830000e+00 1.002060000e+00 9.794690000e-01 3.972210000e-01 3.249020000e-01 2.642340000e-04 1.782690000e-06 6.663760000e-09 1.789350000e-06 1.337670000e-03 1.946400000e+05 3.355900000e+08 1.666400000e+00 2.042300000e+00 2.098100000e+15
1.596791880e-01 1.025800000e+07 4.941000000e+01 6.898000000e+16 1.752068053e-01 7.420350000e+09 1.882780000e+05 3.523860000e+04 5.342950000e+00 1.002060000e+00 9.795240000e-01 3.972210000e-01 3.241030000e-01 2.588920000e-04 1.817260000e-06 6.582430000e-09 1.823840000e-06 1.350500000e-03 1.945500000e+05 3.356000000e+08 1.666400000e+00 2.048100000e+00 2.093600000e+15
1.601427620e-01 1.023600000e+07 4.919300000e+01 6.853100000e+16 1.764543354e-01 7.400170000e+09 1.885220000e+05 3.523860000e+04 5.349880000e+00 1.002050000e+00 9.795790000e-01 3.972220000e-01 3.237030000e-01 2.558270000e-04 1.834660000e-06 6.530670000e-09 1.841200000e-06 1.356910000e-03 1.944700000e+05 3.356100000e+08 1.666400000e+00 2.053900000e+00 2.089200000e+15
1.610659730e-01 1.020800000e+07 4.890500000e+01 6.793700000e+16 1.789493955e-01 7.360370000e+09 1.890030000e+05 3.523860000e+04 5.363510000e+00 1.002040000e+00 9.796530000e-01 3.972220000e-01 3.229050000e-01 2.533730000e-04 1.869530000e-06 6.519510000e-09 1.876050000e-06 1.369690000e-03 1.943700000e+05 3.356300000e+08 1.666400000e+00 2.061600000e+00 2.083200000e+15
1.619840560e-01 1.017900000e+07 4.861900000e+01 6.734800000e+16 1.814444556e-01 7.321330000e+09 1.894720000e+05 3.523860000e+04 5.376820000e+00 1.002040000e+00 9.797280000e-01 3.972230000e-01 3.221100000e-01 2.497190000e-04 1.904460000e-06 6.475720000e-09 1.910940000e-06 1.382370000e-03 1.942800000e+05 3.356400000e+08 1.666400000e+00 2.069400000e+00 2.077400000e+15
1.628971600e-01 1.015800000e+07 4.840600000e+01 6.691100000e+16 1.839395157e-01 7.283010000e+09 1.899300000e+05 3.523860000e+04 5.389820000e+00 1.002030000e+00 9.797840000e-01 3.972240000e-01 3.213200000e-01 2.444410000e-04 1.939430000e-06 6.387600000e-09 1.945810000e-06 1.394920000e-03 1.942100000e+05 3.356500000e+08 1.666400000e+00 2.075300000e+00 2.073000000e+15
1.633518880e-01 1.013700000e+07 4.819300000e+01 6.647500000e+16 1.851870458e-01 7.264110000e+09 1.901550000e+05 3.523860000e+04 5.396210000e+00 1.002020000e+00 9.798400000e-01 3.972240000e-01 3.209250000e-01 2.418930000e-04 1.957050000e-06 6.344910000e-09 1.963390000e-06 1.401210000e-03 1.941500000e+05 3.356600000e+08 1.666400000e+00 2.081100000e+00 2.068600000e+15
1.642577940e-01 1.010700000e+07 4.789400000e+01 6.586700000e+16 1.876821059e-01 7.226830000e+09 1.905970000e+05 3.523860000e+04 5.408760000e+00 1.002010000e+00 9.799200000e-01 3.972250000e-01 3.201320000e-01 2.407510000e-04 1.992380000e-06 6.362240000e-09 1.998740000e-06 1.413770000e-03 1.940700000e+05 3.356800000e+08 1.666400000e+00 2.089400000e+00 2.062400000e+15
1.652601110e-01 1.007600000e+07 4.758100000e+01 6.523200000e+16 1.904576510e-01 7.186150000e+09 1.910770000e+05 3.523860000e+04 5.422370000e+00 1.002010000e+00 9.800050000e-01 3.972250000e-01 3.192540000e-01 2.380720000e-04 2.031780000e-06 6.342920000e-09 2.038130000e-06 1.427630000e-03 1.940000000e+05 3.356900000e+08 1.666400000e+00 2.098100000e+00 2.056000000e+15
1.662568860e-01 1.004500000e+07 4.727000000e+01 6.460300000e+16 1.932331960e-01 7.146270000e+09 1.915440000e+05 3.523860000e+04 5.435620000e+00 1.002000000e+00 9.800900000e-01 3.972260000e-01 3.183760000e-01 2.341030000e-04 2.071360000e-06 6.287270000e-09 2.077650000e-06 1.441400000e-03 1.939300000e+05 3.357100000e+08 1.666400000e+00 2.106900000e+00 2.049600000e+15
1.672482960e-01 1.002100000e+07 4.703800000e+01 6.413700000e+16 1.960087411e-01 7.107170000e+09 1.919980000e+05 3.523860000e+04 5.448520000e+00 1.001990000e+00 9.801550000e-01 3.972270000e-01 3.175020000e-01 2.286020000e-04 2.111010000e-06 6.187900000e-09 2.117190000e-06 1.455060000e-03 1.938800000e+05 3.357200000e+08 1.666400000e+00 2.113500000e+00 2.044900000e+15
1.677420390e-01 9.998400000e+06 4.680600000e+01 6.367200000e+16 1.973965136e-01 7.087900000e+09 1.922210000e+05 3.523860000e+04 5.454840000e+00 1.001980000e+00 9.802190000e-01 3.972270000e-01 3.170630000e-01 2.258240000e-04 2.131010000e-06 6.136400000e-09 2.137150000e-06 1.461900000e-03 1.938500000e+05 3.357300000e+08 1.666400000e+00 2.120100000e+00 2.040100000e+15
1.687257190e-01 9.967900000e+06 4.649900000e+01 6.305800000e+16 2.001720587e-01 7.049920000e+09 1.926580000e+05 3.523860000e+04 5.467230000e+00 1.001970000e+00 9.803060000e-01 3.972280000e-01 3.161830000e-01 2.248630000e-04 2.171160000e-06 6.157090000e-09 2.177310000e-06 1.475570000e-03 1.938100000e+05 3.357500000e+08 1.666500000e+00 2.128900000e+00 2.033800000e+15
1.697044480e-01 9.937500000e+06 4.619300000e+01 6.245000000e+16 2.029476037e-01 7.012660000e+09 1.930820000e+05 3.523860000e+04 5.479290000e+00 1.001970000e+00 9.803930000e-01 3.972290000e-01 3.152990000e-01 2.220450000e-04 2.211580000e-06 6.125680000e-09 2.217710000e-06 1.489200000e-03 1.937800000e+05 3.357700000e+08 1.666500000e+00 2.137700000e+00 2.027500000e+15
1.706783840e-01 9.914800000e+06 4.596500000e+01 6.199800000e+16 2.057231488e-01 6.976090000e+09 1.934960000e+05 3.523860000e+04 5.491020000e+00 1.001960000e+00 9.804590000e-01 3.972290000e-01 3.144110000e-01 2.176490000e-04 2.252250000e-06 6.048750000e-09 2.258300000e-06 1.502760000e-03 1.937600000e+05 3.357800000e+08 1.666500000e+00 2.144300000e+00 2.022900000e+15
1.711635980e-01 9.892200000e+06 4.573800000e+01 6.154800000e+16 2.071109213e-01 6.958060000e+09 1.936980000e+05 3.523860000e+04 5.496760000e+00 1.001950000e+00 9.805260000e-01 3.972300000e-01 3.139630000e-01 2.158060000e-04 2.272840000e-06 6.019320000e-09 2.278860000e-06 1.509590000e-03 1.937600000e+05 3.357900000e+08 1.666500000e+00 2.150900000e+00 2.018200000e+15
1.721306250e-01 9.864600000e+06 4.546000000e+01 6.100200000e+16 2.098864664e-01 6.922500000e+09 1.940940000e+05 3.523860000e+04 5.508010000e+00 1.001940000e+00 9.806070000e-01 3.972300000e-01 3.130600000e-01 2.156780000e-04 2.314200000e-06 6.058970000e-09 2.320260000e-06 1.523240000e-03 1.937600000e+05 3.358100000e+08 1.666500000e+00 2.159000000e+00 2.012500000e+15
1.729399800e-01 9.843600000e+06 4.524900000e+01 6.058900000e+16 2.122193057e-01 6.893120000e+09 1.944190000e+05 3.523860000e+04 5.517220000e+00 1.001940000e+00 9.806700000e-01 3.972310000e-01 3.123010000e-01 2.126550000e-04 2.349130000e-06 6.009510000e-09 2.355140000e-06 1.534650000e-03 1.937600000e+05 3.358200000e+08 1.666500000e+00 2.165100000e+00 2.008200000e+15
1.734778520e-01 9.827000000e+06 4.508100000e+01 6.026000000e+16 2.137745320e-01 6.873770000e+09 1.946310000e+05 3.523860000e+04 5.523250000e+00 1.001930000e+00 9.807200000e-01 3.972310000e-01 3.117920000e-01 2.098510000e-04 2.372580000e-06 5.953430000e-09 2.378530000e-06 1.542250000e-03 1.937800000e+05 3.358300000e+08 1.666500000e+00 2.170100000e+00 2.004800000e+15
1.740143970e-01 9.806200000e+06 4.487100000e+01 5.985100000e+16 2.153297582e-01 6.854630000e+09 1.948400000e+05 3.523860000e+04 5.529170000e+00 1.001930000e+00 9.807830000e-01 3.972310000e-01 3.112790000e-01 2.089420000e-04 2.396220000e-06 5.950530000e-09 2.402170000e-06 1.549890000e-03 1.938000000e+05 3.358400000e+08 1.666500000e+00 2.176200000e+00 2.000500000e+15
1.748167780e-01 9.785500000e+06 4.466300000e+01 5.944600000e+16 2.176625975e-01 6.826270000e+09 1.951470000e+05 3.523860000e+04 5.537890000e+00 1.001920000e+00 9.808460000e-01 3.972320000e-01 3.105080000e-01 2.078650000e-04 2.431750000e-06 5.953800000e-09 2.437700000e-06 1.561320000e-03 1.938200000e+05 3.358500000e+08 1.666500000e+00 2.182300000e+00 1.996200000e+15
1.753501060e-01 9.764800000e+06 4.445500000e+01 5.904200000e+16 2.192178238e-01 6.807600000e+09 1.953480000e+05 3.523860000e+04 5.543580000e+00 1.001910000e+00 9.809100000e-01 3.972320000e-01 3.099920000e-01 2.061930000e-04 2.455620000e-06 5.928140000e-09 2.461550000e-06 1.568930000e-03 1.938600000e+05 3.358700000e+08 1.666500000e+00 2.188500000e+00 1.992000000e+15
1.761477700e-01 9.744300000e+06 4.424700000e+01 5.864200000e+16 2.215506631e-01 6.779940000e+09 1.956430000e+05 3.523860000e+04 5.551950000e+00 1.001910000e+00 9.809740000e-01 3.972330000e-01 3.092150000e-01 2.046890000e-04 2.491530000e-06 5.917800000e-09 2.497450000e-06 1.580330000e-03 1.938900000e+05 3.358800000e+08 1.666500000e+00 2.194600000e+00 1.987700000e+15
1.766780230e-01 9.723800000e+06 4.404000000e+01 5.824300000e+16 2.231058893e-01 6.761720000e+09 1.958350000e+05 3.523860000e+04 5.557410000e+00 1.001900000e+00 9.810380000e-01 3.972330000e-01 3.086950000e-01 2.033740000e-04 2.515640000e-06 5.901360000e-09 2.521540000e-06 1.587940000e-03 1.939400000e+05 3.358900000e+08 1.666500000e+00 2.200700000e+00 1.983500000e+15
1.774711780e-01 9.703400000e+06 4.383400000e+01 5.784800000e+16 2.254387287e-01 6.734740000e+09 1.961180000e+05 3.523860000e+04 5.565440000e+00 1.001890000e+00 9.811030000e-01 3.972340000e-01 3.079130000e-01 2.020100000e-04 2.551890000e-06 5.893740000e-09 2.557790000e-06 1.599310000e-03 1.939900000e+05 3.359000000e+08 1.666500000e+00 2.206900000e+00 1.979300000e+15
1.779984940e-01 9.687200000e+06 4.367000000e+01 5.753300000e+16 2.269939549e-01 6.716970000e+09 1.963030000e+05 3.523860000e+04 5.570680000e+00 1.001890000e+00 9.811550000e-01 3.972340000e-01 3.073910000e-01 2.000030000e-04 2.576170000e-06 5.856110000e-09 2.582030000e-06 1.606870000e-03 1.940300000e+05 3.359100000e+08 1.666500000e+00 2.211800000e+00 1.976000000e+15
1.785246710e-01 9.666900000e+06 4.346500000e+01 5.714100000e+16 2.285491812e-01 6.699370000e+09 1.964840000e+05 3.523860000e+04 5.575830000e+00 1.001880000e+00 9.812200000e-01 3.972340000e-01 3.068660000e-01 1.989010000e-04 2.600620000e-06 5.844510000e-09 2.606460000e-06 1.614450000e-03 1.941000000e+05 3.359200000e+08 1.666500000e+00 2.217900000e+00 1.971800000e+15
1.793118500e-01 9.646700000e+06 4.326100000e+01 5.675200000e+16 2.308820205e-01 6.673280000e+09 1.967510000e+05 3.523860000e+04 5.583400000e+00 1.001870000e+00 9.812850000e-01 3.972350000e-01 3.060780000e-01 1.978370000e-04 2.637310000e-06 5.843830000e-09 2.643150000e-06 1.625780000e-03 1.941700000e+05 3.359400000e+08 1.666500000e+00 2.224000000e+00 1.967600000e+15
1.798352710e-01 9.624300000e+06 4.303400000e+01 5.632200000e+16 2.324372467e-01 6.656100000e+09 1.969250000e+05 3.523860000e+04 5.588340000e+00 1.001870000e+00 9.813580000e-01 3.972350000e-01 3.055510000e-01 1.963590000e-04 2.661970000e-06 5.820240000e-09 2.667790000e-06 1.633340000e-03 1.942500000e+05 3.359500000e+08 1.666600000e+00 2.230800000e+00 1.963000000e+15
1.807647480e-01 9.603300000e+06 4.282100000e+01 5.592000000e+16 2.352067739e-01 6.625910000e+09 1.972270000e+05 3.523860000e+04 5.596920000e+00 1.001860000e+00 9.814280000e-01 3.972360000e-01 3.046120000e-01 1.944200000e-04 2.705840000e-06 5.797890000e-09 2.711640000e-06 1.646700000e-03 1.943400000e+05 3.359600000e+08 1.666600000e+00 2.237200000e+00 1.958700000e+15
1.812032670e-01 9.583100000e+06 4.261700000e+01 5.553400000e+16 2.365168375e-01 6.611800000e+09 1.973670000e+05 3.523860000e+04 5.600880000e+00 1.001850000e+00 9.814950000e-01 3.972360000e-01 3.041670000e-01 1.928360000e-04 2.726770000e-06 5.766980000e-09 2.732540000e-06 1.653040000e-03 1.944300000e+05 3.359800000e+08 1.666600000e+00 2.243400000e+00 1.954500000e+15
1.820781560e-01 9.556300000e+06 4.234500000e+01 5.502300000e+16 2.391369646e-01 6.583920000e+09 1.976410000e+05 3.523860000e+04 5.608640000e+00 1.001840000e+00 9.815850000e-01 3.972370000e-01 3.032730000e-01 1.933520000e-04 2.768710000e-06 5.814870000e-09 2.774530000e-06 1.665690000e-03 1.945600000e+05 3.359900000e+08 1.666600000e+00 2.251600000e+00 1.949000000e+15
1.829502500e-01 9.534100000e+06 4.212000000e+01 5.460100000e+16 2.417570917e-01 6.556480000e+09 1.979060000e+05 3.523860000e+04 5.616160000e+00 1.001840000e+00 9.816600000e-01 3.972370000e-01 3.023820000e-01 1.913610000e-04 2.810660000e-06 5.786800000e-09 2.816450000e-06 1.678230000e-03 1.946800000e+05 3.360100000e+08 1.666600000e+00 2.258500000e+00 1.944400000e+15
1.835301350e-01 9.516400000e+06 4.194000000e+01 5.426600000e+16 2.435038431e-01 6.538420000e+09 1.980780000e+05 3.523860000e+04 5.621050000e+00 1.001830000e+00 9.817210000e-01 3.972380000e-01 3.017880000e-01 1.884930000e-04 2.838740000e-06 5.720750000e-09 2.844460000e-06 1.686550000e-03 1.947800000e+05 3.360200000e+08 1.666600000e+00 2.263900000e+00 1.940700000e+15
1.841088410e-01 9.496500000e+06 4.173800000e+01 5.389000000e+16 2.452505945e-01 6.520550000e+09 1.982470000e+05 3.523860000e+04 5.625840000e+00 1.001820000e+00 9.817890000e-01 3.972380000e-01 3.011920000e-01 1.877770000e-04 2.866960000e-06 5.719460000e-09 2.872680000e-06 1.694900000e-03 1.949000000e+05 3.360300000e+08 1.666600000e+00 2.270100000e+00 1.936700000e+15
1.848306080e-01 9.478900000e+06 4.155900000e+01 5.355900000e+16 2.474340337e-01 6.498470000e+09 1.984530000e+05 3.523860000e+04 5.631680000e+00 1.001820000e+00 9.818500000e-01 3.972380000e-01 3.004470000e-01 1.857130000e-04 2.902190000e-06 5.681680000e-09 2.907870000e-06 1.705250000e-03 1.950100000e+05 3.360500000e+08 1.666600000e+00 2.275600000e+00 1.933000000e+15
1.852628210e-01 9.459100000e+06 4.135800000e+01 5.318700000e+16 2.487440973e-01 6.485350000e+09 1.985740000e+05 3.523860000e+04 5.635120000e+00 1.001810000e+00 9.819200000e-01 3.972390000e-01 3.000000000e-01 1.837460000e-04 2.923490000e-06 5.636260000e-09 2.929130000e-06 1.711470000e-03 1.951500000e+05 3.360600000e+08 1.666600000e+00 2.281700000e+00 1.929000000e+15
1.861254000e-01 9.432900000e+06 4.109200000e+01 5.269600000e+16 2.513642244e-01 6.459430000e+09 1.988100000e+05 3.523860000e+04 5.641810000e+00 1.001800000e+00 9.820120000e-01 3.972390000e-01 2.991050000e-01 1.834020000e-04 2.966080000e-06 5.654930000e-09 2.971740000e-06 1.723870000e-03 1.953400000e+05 3.360800000e+08 1.666600000e+00 2.289900000e+00 1.923500000e+15
1.869855760e-01 9.411100000e+06 4.087100000e+01 5.229000000e+16 2.539843515e-01 6.433890000e+09 1.990380000e+05 3.523860000e+04 5.648290000e+00 1.001790000e+00 9.820900000e-01 3.972400000e-01 2.982130000e-01 1.798790000e-04 3.008600000e-06 5.574680000e-09 3.014170000e-06 1.736140000e-03 1.955000000e+05 3.360900000e+08 1.666600000e+00 2.296800000e+00 1.919100000e+15
1.875577280e-01 9.389500000e+06 4.065000000e+01 5.188600000e+16 2.557311029e-01 6.417080000e+09 1.991860000e+05 3.523860000e+04 5.652500000e+00 1.001780000e+00 9.821680000e-01 3.972400000e-01 2.976190000e-01 1.766010000e-04 3.037100000e-06 5.491460000e-09 3.042600000e-06 1.744300000e-03 1.956800000e+05 3.361100000e+08 1.666600000e+00 2.303600000e+00 1.914600000e+15
1.884140720e-01 9.363500000e+06 4.038600000e+01 5.140500000e+16 2.583512299e-01 6.392180000e+09 1.994020000e+05 3.523860000e+04 5.658620000e+00 1.001770000e+00 9.822620000e-01 3.972410000e-01 2.967270000e-01 1.755770000e-04 3.079890000e-06 5.486790000e-09 3.085370000e-06 1.756520000e-03 1.959000000e+05 3.361300000e+08 1.666600000e+00 2.311800000e+00 1.909300000e+15
1.892682180e-01 9.337200000e+06 4.011800000e+01 5.091700000e+16 2.609713570e-01 6.367650000e+09 1.996100000e+05 3.523860000e+04 5.664530000e+00 1.001770000e+00 9.823590000e-01 3.972410000e-01 2.958370000e-01 1.734850000e-04 3.122690000e-06 5.447930000e-09 3.128140000e-06 1.768650000e-03 1.961300000e+05 3.361400000e+08 1.666600000e+00 2.320200000e+00 1.903800000e+15
1.901588200e-01 9.314000000e+06 3.988200000e+01 5.049000000e+16 2.637102716e-01 6.342390000e+09 1.998200000e+05 3.523860000e+04 5.670490000e+00 1.001760000e+00 9.824450000e-01 3.972420000e-01 2.949110000e-01 1.703360000e-04 3.167370000e-06 5.375950000e-09 3.172750000e-06 1.781220000e-03 1.963500000e+05 3.361600000e+08 1.666600000e+00 2.327500000e+00 1.899100000e+15
1.908026510e-01 9.289800000e+06 3.963500000e+01 5.004500000e+16 2.656945979e-01 6.324330000e+09 1.999670000e+05 3.523860000e+04 5.674670000e+00 1.001750000e+00 9.825350000e-01 3.972420000e-01 2.942410000e-01 1.683760000e-04 3.199900000e-06 5.333150000e-09 3.205230000e-06 1.790320000e-03 1.966000000e+05 3.361800000e+08 1.666600000e+00 2.335300000e+00 1.894100000e+15
1.917662680e-01 9.265700000e+06 3.938900000e+01 4.960400000e+16 2.686710874e-01 6.297620000e+09 2.001800000e+05 3.523860000e+04 5.680720000e+00 1.001740000e+00 9.826260000e-01 3.972430000e-01 2.932380000e-01 1.663850000e-04 3.248530000e-06 5.298010000e-09 3.253820000e-06 1.803840000e-03 1.968500000e+05 3.362000000e+08 1.666600000e+00 2.343000000e+00 1.889100000e+15
1.924072990e-01 9.241700000e+06 3.914400000e+01 4.916500000e+16 2.706554138e-01 6.280060000e+09 2.003170000e+05 3.523860000e+04 5.684600000e+00 1.001730000e+00 9.827180000e-01 3.972430000e-01 2.925720000e-01 1.638550000e-04 3.281050000e-06 5.235580000e-09 3.286290000e-06 1.812810000e-03 1.971100000e+05 3.362200000e+08 1.666700000e+00 2.350800000e+00 1.884100000e+15
1.933668560e-01 9.213000000e+06 3.885100000e+01 4.864400000e+16 2.736319033e-01 6.254070000e+09 2.005150000e+05 3.523860000e+04 5.690220000e+00 1.001720000e+00 9.828290000e-01 3.972440000e-01 2.915730000e-01 1.614270000e-04 3.329800000e-06 5.184510000e-09 3.334980000e-06 1.826190000e-03 1.974400000e+05 3.362400000e+08 1.666700000e+00 2.360100000e+00 1.878200000e+15
1.943241090e-01 9.189200000e+06 3.860800000e+01 4.821300000e+16 2.766083928e-01 6.228500000e+09 2.007040000e+05 3.523860000e+04 5.695590000e+00 1.001710000e+00 9.829210000e-01 3.972450000e-01 2.905830000e-01 1.584810000e-04 3.378320000e-06 5.115560000e-09 3.383430000e-06 1.839410000e-03 1.977300000e+05 3.362600000e+08 1.666700000e+00 2.367800000e+00 1.873300000e+15
1.949610440e-01 9.167800000e+06 3.839000000e+01 4.782800000e+16 2.785927191e-01 6.211690000e+09 2.008260000e+05 3.523860000e+04 5.699030000e+00 1.001700000e+00 9.830050000e-01 3.972450000e-01 2.899240000e-01 1.558360000e-04 3.410740000e-06 5.046790000e-09 3.415790000e-06 1.848180000e-03 1.980000000e+05 3.362700000e+08 1.666700000e+00 2.374800000e+00 1.868900000e+15
1.957558770e-01 9.144200000e+06 3.814900000e+01 4.740300000e+16 2.810731270e-01 6.190920000e+09 2.009720000e+05 3.523860000e+04 5.703170000e+00 1.001690000e+00 9.830990000e-01 3.972460000e-01 2.891030000e-01 1.540270000e-04 3.451240000e-06 5.008520000e-09 3.456250000e-06 1.859100000e-03 1.983100000e+05 3.362900000e+08 1.666700000e+00 2.382600000e+00 1.864100000e+15
1.965492760e-01 9.118300000e+06 3.788400000e+01 4.693800000e+16 2.835535349e-01 6.170430000e+09 2.011120000e+05 3.523860000e+04 5.707140000e+00 1.001680000e+00 9.832020000e-01 3.972460000e-01 2.882840000e-01 1.515300000e-04 3.491720000e-06 4.947080000e-09 3.496670000e-06 1.869940000e-03 1.986600000e+05 3.363100000e+08 1.666700000e+00 2.391100000e+00 1.858700000e+15
1.974995390e-01 9.094900000e+06 3.764500000e+01 4.652000000e+16 2.865300244e-01 6.146210000e+09 2.012720000e+05 3.523860000e+04 5.711690000e+00 1.001670000e+00 9.832970000e-01 3.972470000e-01 2.873080000e-01 1.490220000e-04 3.540050000e-06 4.888210000e-09 3.544940000e-06 1.882800000e-03 1.989900000e+05 3.363300000e+08 1.666700000e+00 2.398800000e+00 1.853900000e+15
1.981319850e-01 9.071500000e+06 3.740600000e+01 4.610400000e+16 2.885143508e-01 6.130270000e+09 2.013740000e+05 3.523860000e+04 5.714590000e+00 1.001660000e+00 9.833920000e-01 3.972470000e-01 2.866600000e-01 1.468940000e-04 3.572350000e-06 4.833340000e-09 3.577190000e-06 1.891350000e-03 1.993400000e+05 3.363500000e+08 1.666700000e+00 2.406600000e+00 1.849100000e+15
1.990791340e-01 9.043600000e+06 3.712100000e+01 4.561000000e+16 2.914908403e-01 6.106670000e+09 2.015200000e+05 3.523860000e+04 5.718740000e+00 1.001650000e+00 9.835070000e-01 3.972480000e-01 2.856900000e-01 1.439380000e-04 3.620670000e-06 4.757780000e-09 3.625430000e-06 1.904060000e-03 1.997600000e+05 3.363700000e+08 1.666700000e+00 2.415900000e+00 1.843300000e+15
2.000245320e-01 9.019100000e+06 3.687000000e+01 4.517700000e+16 2.944673298e-01 6.083440000e+09 2.016580000e+05 3.523860000e+04 5.722650000e+00 1.001640000e+00 9.836080000e-01 3.972480000e-01 2.847290000e-01 1.412420000e-04 3.668710000e-06 4.689660000e-09 3.673400000e-06 1.916610000e-03 2.001500000e+05 3.363900000e+08 1.666700000e+00 2.424100000e+00 1.838300000e+15
2.007467440e-01 8.997900000e+06 3.665300000e+01 4.480500000e+16 2.967447001e-01 6.065910000e+09 2.017580000e+05 3.523860000e+04 5.725490000e+00 1.001630000e+00 9.836970000e-01 3.972490000e-01 2.839980000e-01 1.394310000e-04 3.705420000e-06 4.645180000e-09 3.710070000e-06 1.926150000e-03 2.005000000e+05 3.364100000e+08 1.666700000e+00 2.431300000e+00 1.833900000e+15
2.014680180e-01 8.976800000e+06 3.643800000e+01 4.443500000e+16 2.990220704e-01 6.048590000e+09 2.018530000e+05 3.523860000e+04 5.728190000e+00 1.001620000e+00 9.837860000e-01 3.972490000e-01 2.832690000e-01 1.374600000e-04 3.742070000e-06 4.594760000e-09 3.746670000e-06 1.935630000e-03 2.008600000e+05 3.364300000e+08 1.666700000e+00 2.438400000e+00 1.829600000e+15
2.021883930e-01 8.955700000e+06 3.622200000e+01 4.406700000e+16 3.012994407e-01 6.031470000e+09 2.019440000e+05 3.523860000e+04 5.730760000e+00 1.001610000e+00 9.838750000e-01 3.972500000e-01 2.825430000e-01 1.352040000e-04 3.778640000e-06 4.534170000e-09 3.783170000e-06 1.945040000e-03 2.012200000e+05 3.364400000e+08 1.666700000e+00 2.445600000e+00 1.825200000e+15
2.029079050e-01 8.934800000e+06 3.600800000e+01 4.370200000e+16 3.035768110e-01 6.014560000e+09 2.020300000e+05 3.523860000e+04 5.733200000e+00 1.001600000e+00 9.839650000e-01 3.972500000e-01 2.818210000e-01 1.330130000e-04 3.815110000e-06 4.475090000e-09 3.819590000e-06 1.954380000e-03 2.016000000e+05 3.364600000e+08 1.666700000e+00 2.452700000e+00 1.820900000e+15
2.036265910e-01 8.913800000e+06 3.579400000e+01 4.333900000e+16 3.058541813e-01 5.997840000e+09 2.021110000e+05 3.523860000e+04 5.735510000e+00 1.001590000e+00 9.840560000e-01 3.972510000e-01 2.811020000e-01 1.308520000e-04 3.851480000e-06 4.416380000e-09 3.855900000e-06 1.963640000e-03 2.019800000e+05 3.364800000e+08 1.666700000e+00 2.459900000e+00 1.816600000e+15
2.043444870e-01 8.893000000e+06 3.558100000e+01 4.297900000e+16 3.081315516e-01 5.981310000e+09 2.021880000e+05 3.523860000e+04 5.737690000e+00 1.001590000e+00 9.841460000e-01 3.972510000e-01 2.803870000e-01 1.287690000e-04 3.887750000e-06 4.359700000e-09 3.892110000e-06 1.972840000e-03 2.023800000e+05 3.365000000e+08 1.666700000e+00 2.467100000e+00 1.812300000e+15
2.050616280e-01 8.872200000e+06 3.536900000e+01 4.262100000e+16 3.104089219e-01 5.964980000e+09 2.022600000e+05 3.523860000e+04 5.739740000e+00 1.001580000e+00 9.842370000e-01 3.972520000e-01 2.796760000e-01 1.268860000e-04 3.923910000e-06 4.309220000e-09 3.928220000e-06 1.981970000e-03 2.027800000e+05 3.365200000e+08 1.666700000e+00 2.474300000e+00 1.808000000e+15
