# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
6.046310000e-04 1.361800000e+07 7.943300000e+01 1.475200000e+17 1.246560000e-08 1.987780000e+12 9.342840000e+02 3.551740000e+04 2.630500000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.818950000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406700000e+00 2.785700000e+15
6.654830000e-04 1.361800000e+07 7.943300000e+01 1.475200000e+17 1.662090000e-08 1.806020000e+12 1.028310000e+03 3.551740000e+04 2.895230000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 2.669330000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406700000e+00 2.785700000e+15
7.324590000e-04 1.361800000e+07 7.943300000e+01 1.475200000e+17 2.216110000e-08 1.640880000e+12 1.131800000e+03 3.551740000e+04 3.186620000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 2.350370000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406700000e+00 2.785700000e+15
7.783540000e-04 1.361800000e+07 7.943300000e+01 1.475200000e+17 2.659340000e-08 1.544120000e+12 1.202720000e+03 3.551740000e+04 3.386280000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 4.995270000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406700000e+00 2.785700000e+15
8.566890000e-04 1.361800000e+07 7.943200000e+01 1.475200000e+17 3.545780000e-08 1.402930000e+12 1.323760000e+03 3.551740000e+04 3.727080000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 7.330680000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785700000e+15
9.429090000e-04 1.361800000e+07 7.943200000e+01 1.475200000e+17 4.727710000e-08 1.274640000e+12 1.456990000e+03 3.551740000e+04 4.102180000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.075780000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785700000e+15
1.037807000e-03 1.361800000e+07 7.943200000e+01 1.475200000e+17 6.303610000e-08 1.158090000e+12 1.603620000e+03 3.551740000e+04 4.515030000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.184050000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.117944000e-03 1.361800000e+07 7.943200000e+01 1.475200000e+17 7.879510000e-08 1.075080000e+12 1.727450000e+03 3.551740000e+04 4.863660000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.275480000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.187993000e-03 1.361800000e+07 7.943100000e+01 1.475100000e+17 9.455420000e-08 1.011680000e+12 1.835680000e+03 3.551740000e+04 5.168410000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 2.710770000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566400000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.307557000e-03 1.361800000e+07 7.943100000e+01 1.475100000e+17 1.260722000e-07 9.191750000e+11 2.020430000e+03 3.551740000e+04 5.688550000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 3.978110000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.439155000e-03 1.361800000e+07 7.943000000e+01 1.475100000e+17 1.680963000e-07 8.351240000e+11 2.223760000e+03 3.551740000e+04 6.261050000e-02 1.002470000e+00 9.762500000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 4.378430000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.550284000e-03 1.361800000e+07 7.943000000e+01 1.475100000e+17 2.101204000e-07 7.752590000e+11 2.395470000e+03 3.551740000e+04 6.744490000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 4.716490000e-18 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.647425000e-03 1.361800000e+07 7.942900000e+01 1.475100000e+17 2.521445000e-07 7.295460000e+11 2.545560000e+03 3.551740000e+04 7.167080000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.002390000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.813229000e-03 1.361800000e+07 7.942900000e+01 1.475100000e+17 3.361926000e-07 6.628350000e+11 2.801740000e+03 3.551740000e+04 7.888360000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.103260000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
1.953245000e-03 1.361700000e+07 7.942800000e+01 1.475000000e+17 4.202408000e-07 6.153200000e+11 3.018070000e+03 3.551740000e+04 8.497450000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 1.188440000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566300000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785600000e+15
2.075637000e-03 1.361700000e+07 7.942700000e+01 1.475000000e+17 5.042889000e-07 5.790370000e+11 3.207170000e+03 3.551740000e+04 9.029850000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 2.525760000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566200000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785500000e+15
2.284541000e-03 1.361700000e+07 7.942600000e+01 1.475000000e+17 6.723852000e-07 5.260880000e+11 3.529920000e+03 3.551740000e+04 9.938580000e-02 1.002470000e+00 9.762510000e-01 3.970770000e-01 3.970770000e-01 -0.000000000e+00 2.779920000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566200000e+05 3.352900000e+08 1.665200000e+00 1.406800000e+00 2.785500000e+15
2.460954000e-03 1.361700000e+07 7.942500000e+01 1.474900000e+17 8.404815000e-07 4.883750000e+11 3.802470000e+03 3.551740000e+04 1.070590000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970770000e-01 3.392920000e-12 2.994520000e-17 2.648230000e-20 2.997170000e-17 5.474640000e-09 2.566200000e+05 3.352900000e+08 1.665200000e+00 1.406900000e+00 2.785500000e+15
2.615161000e-03 1.361700000e+07 7.942300000e+01 1.474900000e+17 1.008577800e-06 4.595760000e+11 4.040710000e+03 3.551740000e+04 1.137670000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 6.364110000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566100000e+05 3.352900000e+08 1.665200000e+00 1.406900000e+00 2.785400000e+15
2.878372000e-03 1.361700000e+07 7.942100000e+01 1.474800000e+17 1.344770400e-06 4.175500000e+11 4.447330000e+03 3.551740000e+04 1.252160000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 7.979500000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566100000e+05 3.352900000e+08 1.665200000e+00 1.406900000e+00 2.785400000e+15
3.129162000e-03 1.361600000e+07 7.941900000e+01 1.474800000e+17 1.727764200e-06 3.840850000e+11 4.834750000e+03 3.551740000e+04 1.361230000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 8.674400000e-17 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566000000e+05 3.352900000e+08 1.665200000e+00 1.406900000e+00 2.785300000e+15
3.345144000e-03 1.361600000e+07 7.941600000e+01 1.474700000e+17 2.110758100e-06 3.592850000e+11 5.168370000e+03 3.551740000e+04 1.455170000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 1.854520000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.566000000e+05 3.352900000e+08 1.665200000e+00 1.407000000e+00 2.785300000e+15
3.708853000e-03 1.361600000e+07 7.941300000e+01 1.474600000e+17 2.876745700e-06 3.240510000e+11 5.730170000e+03 3.551740000e+04 1.613340000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 2.056050000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565900000e+05 3.352900000e+08 1.665200000e+00 1.407000000e+00 2.785200000e+15
4.012532000e-03 1.361500000e+07 7.941000000e+01 1.474500000e+17 3.642733300e-06 2.995250000e+11 6.199200000e+03 3.551740000e+04 1.745400000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 2.224250000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565800000e+05 3.352900000e+08 1.665200000e+00 1.407100000e+00 2.785100000e+15
4.276124000e-03 1.361500000e+07 7.940600000e+01 1.474400000e+17 4.408721000e-06 2.810610000e+11 6.606280000e+03 3.551740000e+04 1.860010000e-01 1.002470000e+00 9.762510000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 3.031650000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565700000e+05 3.352900000e+08 1.665200000e+00 1.407100000e+00 2.785000000e+15
4.571989000e-03 1.361500000e+07 7.940300000e+01 1.474300000e+17 5.388471700e-06 2.628720000e+11 7.063180000e+03 3.551740000e+04 1.988650000e-01 1.002470000e+00 9.762520000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 3.241200000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565600000e+05 3.352900000e+08 1.665200000e+00 1.407200000e+00 2.785000000e+15
4.833850000e-03 1.361400000e+07 7.939800000e+01 1.474100000e+17 6.368222300e-06 2.486310000e+11 7.467530000e+03 3.551740000e+04 2.102500000e-01 1.002470000e+00 9.762520000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 6.852980000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565500000e+05 3.352900000e+08 1.665200000e+00 1.407300000e+00 2.784800000e+15
5.286109000e-03 1.361300000e+07 7.939200000e+01 1.473900000e+17 8.327723600e-06 2.273580000e+11 8.165810000e+03 3.551740000e+04 2.299100000e-01 1.002470000e+00 9.762520000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 7.493440000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565300000e+05 3.352900000e+08 1.665200000e+00 1.407300000e+00 2.784700000e+15
5.671960000e-03 1.361300000e+07 7.938600000e+01 1.473700000e+17 1.028722500e-05 2.118900000e+11 8.761470000e+03 3.551740000e+04 2.466810000e-01 1.002470000e+00 9.762520000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 8.039470000e-16 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565200000e+05 3.352900000e+08 1.665200000e+00 1.407400000e+00 2.784600000e+15
6.011457000e-03 1.361200000e+07 7.937800000e+01 1.473500000e+17 1.224672630e-05 1.999230000e+11 9.285510000e+03 3.551740000e+04 2.614350000e-01 1.002470000e+00 9.762530000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 1.894590000e-15 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.565000000e+05 3.352900000e+08 1.665200000e+00 1.407500000e+00 2.784400000e+15
6.653662000e-03 1.361100000e+07 7.936700000e+01 1.473200000e+17 1.660449950e-05 1.806250000e+11 1.027660000e+04 3.551740000e+04 2.893400000e-01 1.002470000e+00 9.762530000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 2.096660000e-15 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.564700000e+05 3.352900000e+08 1.665200000e+00 1.407700000e+00 2.784100000e+15
7.191335000e-03 1.360900000e+07 7.935700000e+01 1.472800000e+17 2.096227270e-05 1.671190000e+11 1.110620000e+04 3.551740000e+04 3.126970000e-01 1.002470000e+00 9.762530000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 2.265610000e-15 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.564400000e+05 3.352900000e+08 1.665200000e+00 1.407800000e+00 2.783900000e+15
7.658824000e-03 1.360800000e+07 7.934300000e+01 1.472400000e+17 2.532004590e-05 1.569170000e+11 1.182730000e+04 3.551740000e+04 3.330000000e-01 1.002460000e+00 9.762540000e-01 3.970780000e-01 3.970780000e-01 -2.720640000e-13 4.803070000e-15 -2.055680000e-20 0.000000000e+00 0.000000000e+00 2.564100000e+05 3.352900000e+08 1.665200000e+00 1.408000000e+00 2.783600000e+15
8.449684000e-03 1.360600000e+07 7.932600000e+01 1.471900000e+17 3.399707790e-05 1.422280000e+11 1.304680000e+04 3.551740000e+04 3.673370000e-01 1.002460000e+00 9.762540000e-01 3.970780000e-01 3.970780000e-01 2.259100000e-13 5.274150000e-15 2.077430000e-20 5.274170000e-15 7.262350000e-08 2.563700000e+05 3.352900000e+08 1.665200000e+00 1.408300000e+00 2.783200000e+15
9.112448000e-03 1.360400000e+07 7.931100000e+01 1.471400000e+17 4.263559560e-05 1.318820000e+11 1.406850000e+04 3.551740000e+04 3.961010000e-01 1.002460000e+00 9.762550000e-01 3.970780000e-01 3.970780000e-01 -2.441200000e-13 5.685980000e-15 -2.610570000e-20 0.000000000e+00 0.000000000e+00 2.563300000e+05 3.352900000e+08 1.665200000e+00 1.408500000e+00 2.782800000e+15
9.690811000e-03 1.360200000e+07 7.928900000e+01 1.470800000e+17 5.127411330e-05 1.240090000e+11 1.495970000e+04 3.551740000e+04 4.211940000e-01 1.002460000e+00 9.762560000e-01 3.970780000e-01 3.970780000e-01 -0.000000000e+00 1.179070000e-14 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.562700000e+05 3.352900000e+08 1.665200000e+00 1.408800000e+00 2.782300000e+15
1.065437000e-02 1.359800000e+07 7.925600000e+01 1.469700000e+17 6.812581630e-05 1.127920000e+11 1.644380000e+04 3.551740000e+04 4.629780000e-01 1.002460000e+00 9.762570000e-01 3.970790000e-01 3.970790000e-01 1.117260000e-13 2.095570000e-14 1.632860000e-20 2.095570000e-14 1.447610000e-07 2.561800000e+05 3.352900000e+08 1.665200000e+00 1.409300000e+00 2.781500000e+15
1.192041900e-02 1.359300000e+07 7.921600000e+01 1.468500000e+17 9.538330150e-05 1.008090000e+11 1.839220000e+04 3.551740000e+04 5.178370000e-01 1.002460000e+00 9.762590000e-01 3.970790000e-01 3.970790000e-01 -0.000000000e+00 2.677670000e-14 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.560800000e+05 3.352900000e+08 1.665200000e+00 1.409900000e+00 2.780600000e+15
1.309932000e-02 1.358900000e+07 7.918000000e+01 1.467400000e+17 1.265347132e-04 9.173350000e+10 2.020490000e+04 3.551740000e+04 5.688740000e-01 1.002460000e+00 9.762600000e-01 3.970790000e-01 3.970790000e-01 1.059710000e-13 2.451370000e-14 2.339830000e-20 2.451370000e-14 1.565680000e-07 2.559900000e+05 3.352900000e+08 1.665200000e+00 1.410400000e+00 2.779800000e+15
1.394145500e-02 1.358400000e+07 7.913400000e+01 1.466000000e+17 1.525051073e-04 8.619010000e+10 2.149880000e+04 3.551740000e+04 6.053020000e-01 1.002460000e+00 9.762620000e-01 3.970800000e-01 3.970790000e-01 -8.263800000e-14 5.212580000e-14 -2.066350000e-20 0.000000000e+00 0.000000000e+00 2.558700000e+05 3.352900000e+08 1.665200000e+00 1.411100000e+00 2.778700000e+15
1.537458100e-02 1.357700000e+07 7.907200000e+01 1.464000000e+17 2.044458957e-04 7.815240000e+10 2.369830000e+04 3.551740000e+04 6.672300000e-01 1.002460000e+00 9.762640000e-01 3.970800000e-01 3.970800000e-01 1.397580000e-13 7.354300000e-14 4.248330000e-20 7.354310000e-14 2.711880000e-07 2.557100000e+05 3.352900000e+08 1.665200000e+00 1.412000000e+00 2.777200000e+15
1.689102500e-02 1.356800000e+07 7.898800000e+01 1.461500000e+17 2.709652031e-04 7.113210000e+10 2.602240000e+04 3.551740000e+04 7.326650000e-01 1.002460000e+00 9.762680000e-01 3.970810000e-01 3.970800000e-01 4.507440000e-14 1.288370000e-13 1.653020000e-20 1.288370000e-13 3.589380000e-07 2.554900000e+05 3.352900000e+08 1.665200000e+00 1.413200000e+00 2.775300000e+15
1.886480400e-02 1.355700000e+07 7.889800000e+01 1.458700000e+17 3.772072491e-04 6.368480000e+10 2.904160000e+04 3.551740000e+04 8.176720000e-01 1.002460000e+00 9.762710000e-01 3.970810000e-01 3.970810000e-01 4.180010000e-14 1.373850000e-13 1.910860000e-20 1.373850000e-13 3.706550000e-07 2.552600000e+05 3.352800000e+08 1.665200000e+00 1.414500000e+00 2.773100000e+15
2.043012500e-02 1.355100000e+07 7.884400000e+01 1.457000000e+17 4.788027165e-04 5.880130000e+10 3.143110000e+04 3.551740000e+04 8.849490000e-01 1.002460000e+00 9.762730000e-01 3.970820000e-01 3.970810000e-01 -1.387890000e-13 4.953510000e-14 -7.436970000e-20 0.000000000e+00 0.000000000e+00 2.551200000e+05 3.352800000e+08 1.665300000e+00 1.415300000e+00 2.771900000e+15
2.090227800e-02 1.354700000e+07 7.880900000e+01 1.455900000e+17 5.126678723e-04 5.747180000e+10 3.215100000e+04 3.551740000e+04 9.052170000e-01 1.002460000e+00 9.762750000e-01 3.970820000e-01 3.970820000e-01 2.129150000e-13 8.430670000e-14 1.194030000e-19 8.430680000e-14 2.903560000e-07 2.550300000e+05 3.352800000e+08 1.665300000e+00 1.415800000e+00 2.771100000e+15
2.164476500e-02 1.354200000e+07 7.876600000e+01 1.454600000e+17 5.690767931e-04 5.549830000e+10 3.328210000e+04 3.551740000e+04 9.370630000e-01 1.002460000e+00 9.762760000e-01 3.970820000e-01 3.970820000e-01 -8.816720000e-14 8.724000000e-14 -5.300360000e-20 0.000000000e+00 0.000000000e+00 2.549200000e+05 3.352800000e+08 1.665300000e+00 1.416500000e+00 2.770100000e+15
2.233989800e-02 1.353800000e+07 7.873200000e+01 1.453600000e+17 6.254857138e-04 5.376950000e+10 3.434000000e+04 3.551740000e+04 9.668500000e-01 1.002460000e+00 9.762780000e-01 3.970820000e-01 3.970820000e-01 2.182890000e-13 5.998480000e-14 1.397540000e-19 5.998490000e-14 2.449180000e-07 2.548300000e+05 3.352800000e+08 1.665300000e+00 1.417000000e+00 2.769200000e+15
2.278049900e-02 1.353500000e+07 7.870000000e+01 1.452600000e+17 6.630916610e-04 5.272830000e+10 3.501000000e+04 3.551740000e+04 9.857140000e-01 1.002460000e+00 9.762790000e-01 3.970830000e-01 3.970820000e-01 -1.191890000e-13 8.149180000e-14 -7.933230000e-20 0.000000000e+00 0.000000000e+00 2.547500000e+05 3.352800000e+08 1.665300000e+00 1.417400000e+00 2.768500000e+15
2.334290900e-02 1.353100000e+07 7.866600000e+01 1.451600000e+17 7.132329239e-04 5.145640000e+10 3.586460000e+04 3.551740000e+04 1.009780000e+00 1.002460000e+00 9.762800000e-01 3.970830000e-01 3.970830000e-01 -2.210930000e-13 7.782590000e-14 -1.544790000e-19 0.000000000e+00 0.000000000e+00 2.546600000e+05 3.352800000e+08 1.665300000e+00 1.417900000e+00 2.767700000e+15
2.384424100e-02 1.352700000e+07 7.863400000e+01 1.450600000e+17 7.599935190e-04 5.037310000e+10 3.662590000e+04 3.551740000e+04 1.031210000e+00 1.002460000e+00 9.762810000e-01 3.970830000e-01 3.970830000e-01 2.338990000e-13 7.944220000e-14 1.704850000e-19 7.944240000e-14 2.818550000e-07 2.545800000e+05 3.352800000e+08 1.665300000e+00 1.418400000e+00 2.767000000e+15
2.432552600e-02 1.352200000e+07 7.858700000e+01 1.449100000e+17 8.067541141e-04 4.937510000e+10 3.735610000e+04 3.551740000e+04 1.051770000e+00 1.002460000e+00 9.762830000e-01 3.970830000e-01 3.970830000e-01 7.949270000e-14 1.619310000e-13 6.029030000e-20 1.619310000e-13 4.024070000e-07 2.544500000e+05 3.352800000e+08 1.665300000e+00 1.419100000e+00 2.765900000e+15
