# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
2.884420000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.363400000e-09 4.101190000e+12 4.490140000e+02 3.507990000e+04 1.279970000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.325050000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
2.929500000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.428400000e-09 4.038080000e+12 4.560310000e+02 3.507990000e+04 1.299980000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.345860000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
2.973230000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.493300000e-09 3.978690000e+12 4.628380000e+02 3.507990000e+04 1.319380000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.365770000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.015710000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.558200000e-09 3.922640000e+12 4.694510000e+02 3.507990000e+04 1.338230000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.770800000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.097250000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.688100000e-09 3.819370000e+12 4.821450000e+02 3.507990000e+04 1.374420000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.845520000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.174720000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.817900000e-09 3.726180000e+12 4.942040000e+02 3.507990000e+04 1.408790000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.917280000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.248580000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.947800000e-09 3.641460000e+12 5.057010000e+02 3.507990000e+04 1.441570000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.984610000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.319220000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.077600000e-09 3.563960000e+12 5.166980000e+02 3.507990000e+04 1.472920000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.049900000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.386980000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.207500000e-09 3.492660000e+12 5.272460000e+02 3.507990000e+04 1.502980000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.111510000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.452130000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.337300000e-09 3.426740000e+12 5.373870000e+02 3.507990000e+04 1.531890000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.172190000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.514910000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.467200000e-09 3.365540000e+12 5.471600000e+02 3.507990000e+04 1.559750000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.229250000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.575520000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.597000000e-09 3.308490000e+12 5.565960000e+02 3.507990000e+04 1.586650000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.285440000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.634150000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.726900000e-09 3.255110000e+12 5.657220000e+02 3.507990000e+04 1.612670000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.338750000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.690940000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.856700000e-09 3.205030000e+12 5.745630000e+02 3.507990000e+04 1.637870000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.391310000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.746030000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 2.986600000e-09 3.157890000e+12 5.831400000e+02 3.507990000e+04 1.662320000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 3.441770000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.799560000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 3.116400000e-09 3.113400000e+12 5.914710000e+02 3.507990000e+04 1.686070000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 6.982120000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.902300000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 3.376100000e-09 3.031430000e+12 6.074650000e+02 3.507990000e+04 1.731660000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.169990000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
3.999890000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 3.635800000e-09 2.957470000e+12 6.226570000e+02 3.507990000e+04 1.774970000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.350920000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.092950000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 3.895500000e-09 2.890230000e+12 6.371430000e+02 3.507990000e+04 1.816260000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.520870000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.181950000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 4.155200000e-09 2.828710000e+12 6.509980000e+02 3.507990000e+04 1.855760000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.684610000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.267320000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 4.414900000e-09 2.772120000e+12 6.642880000e+02 3.507990000e+04 1.893640000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.842050000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.349410000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 4.674600000e-09 2.719810000e+12 6.770650000e+02 3.507990000e+04 1.930070000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.992240000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.428510000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 4.934300000e-09 2.671230000e+12 6.893780000e+02 3.507990000e+04 1.965170000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 8.137570000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.504870000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 5.194000000e-09 2.625950000e+12 7.012660000e+02 3.507990000e+04 1.999050000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 8.278400000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.578740000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 5.453700000e-09 2.583580000e+12 7.127650000e+02 3.507990000e+04 2.031830000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 8.412770000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.650290000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 5.713400000e-09 2.543830000e+12 7.239030000e+02 3.507990000e+04 2.063580000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 8.545630000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.719710000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 5.973100000e-09 2.506420000e+12 7.347090000e+02 3.507990000e+04 2.094390000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 8.672830000e-21 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.787140000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 6.232800000e-09 2.471110000e+12 7.452070000e+02 3.507990000e+04 2.124310000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.759240000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
4.916590000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 6.752200000e-09 2.406050000e+12 7.653570000e+02 3.507990000e+04 2.181750000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.806990000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.039550000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 7.271600000e-09 2.347340000e+12 7.844990000e+02 3.507990000e+04 2.236320000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.852130000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.156790000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 7.791000000e-09 2.293970000e+12 8.027490000e+02 3.507990000e+04 2.288340000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.895260000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.268930000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 8.310400000e-09 2.245150000e+12 8.202060000e+02 3.507990000e+04 2.338110000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.936340000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.376490000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 8.829800000e-09 2.200240000e+12 8.369490000e+02 3.507990000e+04 2.385840000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.975940000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.479910000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 9.349200000e-09 2.158710000e+12 8.530480000e+02 3.507990000e+04 2.431730000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.013970000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.579570000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 9.868600000e-09 2.120160000e+12 8.685620000e+02 3.507990000e+04 2.475950000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.050600000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.675790000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.038800000e-08 2.084210000e+12 8.835400000e+02 3.507990000e+04 2.518650000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.085880000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.768850000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.090740000e-08 2.050590000e+12 8.980260000e+02 3.507990000e+04 2.559940000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.120200000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.859000000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.142680000e-08 2.019040000e+12 9.120600000e+02 3.507990000e+04 2.599950000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.153290000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
5.946460000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.194620000e-08 1.989340000e+12 9.256750000e+02 3.507990000e+04 2.638760000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 2.185370000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.031430000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.246560000e-08 1.961320000e+12 9.389010000e+02 3.507990000e+04 2.676460000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 4.433250000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.194520000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.350440000e-08 1.909680000e+12 9.642880000e+02 3.507990000e+04 2.748830000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 4.553020000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.349440000e-04 1.351400000e+07 8.002300000e+01 1.473600000e+17 1.454320000e-08 1.863080000e+12 9.884050000e+02 3.507990000e+04 2.817580000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 4.667110000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.497160000e-04 1.351400000e+07 8.002200000e+01 1.473600000e+17 1.558200000e-08 1.820730000e+12 1.011400000e+03 3.507990000e+04 2.883130000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 4.775410000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.638440000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 1.662090000e-08 1.781980000e+12 1.033390000e+03 3.507990000e+04 2.945830000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 6.506120000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.817950000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 1.800590000e-08 1.735060000e+12 1.061340000e+03 3.507990000e+04 3.025480000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 6.681930000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
6.988470000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 1.939100000e-08 1.692720000e+12 1.087880000e+03 3.507990000e+04 3.101150000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 6.848770000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.151050000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.077610000e-08 1.654240000e+12 1.113190000e+03 3.507990000e+04 3.173290000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 7.008140000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.306560000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.216110000e-08 1.619030000e+12 1.137400000e+03 3.507990000e+04 3.242300000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 5.728760000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.426360000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.326920000e-08 1.592910000e+12 1.156040000e+03 3.507990000e+04 3.295460000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 5.822230000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.542410000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.437720000e-08 1.568400000e+12 1.174110000e+03 3.507990000e+04 3.346960000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 5.913460000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.655000000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.548530000e-08 1.545340000e+12 1.191640000e+03 3.507990000e+04 3.396920000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 6.001960000e-20 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.764380000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.659340000e-08 1.523570000e+12 1.208660000e+03 3.507990000e+04 3.445460000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.217460000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
7.974330000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 2.880950000e-08 1.483450000e+12 1.241340000e+03 3.507990000e+04 3.538620000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.250410000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
8.173770000e-04 1.351300000e+07 8.002200000e+01 1.473600000e+17 3.102560000e-08 1.447260000e+12 1.272390000e+03 3.507990000e+04 3.627120000e-02 1.002530000e+00 9.756270000e-01 3.970850000e-01 3.970850000e-01 -0.000000000e+00 1.281680000e-19 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.437000000e+05 3.348100000e+08 1.665300000e+00 1.428400000e+00 2.761900000e+15
