# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
2.392458310e-01 8.077100000e+06 2.412900000e+01 2.649600000e+16 4.494064813e-01 5.108570000e+09 2.151270000e+05 2.950690000e+04 7.290750000e+00 1.000930000e+00 9.909510000e-01 3.973240000e-01 2.425760000e-01 5.849240000e-03 6.457610000e-06 2.465470000e-07 6.704160000e-06 2.589240000e-03 3.168900000e+05 3.390700000e+08 1.666600000e+00 2.547400000e+00 1.649800000e+15 6.127840000e-01 4.107880000e-06
2.397562590e-01 8.058900000e+06 2.395900000e+01 2.625100000e+16 4.509112098e-01 5.104860000e+09 2.149300000e+05 2.950690000e+04 7.284050000e+00 1.000920000e+00 9.910500000e-01 3.973250000e-01 2.422820000e-01 5.753850000e-03 6.469320000e-06 2.424770000e-07 6.711800000e-06 2.590710000e-03 3.183600000e+05 3.391200000e+08 1.666600000e+00 2.554100000e+00 1.646200000e+15 6.127290000e-01 4.107680000e-06
2.406081780e-01 8.038500000e+06 2.376800000e+01 2.597800000e+16 4.534190906e-01 5.098740000e+09 2.145970000e+05 2.950690000e+04 7.272780000e+00 1.000910000e+00 9.911620000e-01 3.973260000e-01 2.417940000e-01 5.603910000e-03 6.488190000e-06 2.360740000e-07 6.724270000e-06 2.593120000e-03 3.200300000e+05 3.391800000e+08 1.666600000e+00 2.561800000e+00 1.642100000e+15 6.126680000e-01 4.107350000e-06
2.412908160e-01 8.020400000e+06 2.359900000e+01 2.573600000e+16 4.554253952e-01 5.093890000e+09 2.143290000e+05 2.950690000e+04 7.263690000e+00 1.000900000e+00 9.912610000e-01 3.973270000e-01 2.414080000e-01 5.488460000e-03 6.503050000e-06 2.311380000e-07 6.734190000e-06 2.595030000e-03 3.215300000e+05 3.392300000e+08 1.666600000e+00 2.568700000e+00 1.638600000e+15 6.126140000e-01 4.107080000e-06
2.419744570e-01 8.002400000e+06 2.343100000e+01 2.549700000e+16 4.574316998e-01 5.089100000e+09 2.140580000e+05 2.950690000e+04 7.254520000e+00 1.000890000e+00 9.913600000e-01 3.973280000e-01 2.410230000e-01 5.391680000e-03 6.517720000e-06 2.269870000e-07 6.744710000e-06 2.597060000e-03 3.230500000e+05 3.392800000e+08 1.666600000e+00 2.575600000e+00 1.635000000e+15 6.125610000e-01 4.106810000e-06
2.426591200e-01 7.984300000e+06 2.326400000e+01 2.525900000e+16 4.594380045e-01 5.084350000e+09 2.137860000e+05 2.950690000e+04 7.245280000e+00 1.000880000e+00 9.914600000e-01 3.973290000e-01 2.406400000e-01 5.277930000e-03 6.532170000e-06 2.221200000e-07 6.754290000e-06 2.598900000e-03 3.245800000e+05 3.393300000e+08 1.666700000e+00 2.582500000e+00 1.631400000e+15 6.125100000e-01 4.106530000e-06
2.433448260e-01 7.966300000e+06 2.309700000e+01 2.502200000e+16 4.614443091e-01 5.079640000e+09 2.135110000e+05 2.950690000e+04 7.235970000e+00 1.000870000e+00 9.915590000e-01 3.973300000e-01 2.402590000e-01 5.165230000e-03 6.546390000e-06 2.172970000e-07 6.763690000e-06 2.600710000e-03 3.261200000e+05 3.393800000e+08 1.666700000e+00 2.589500000e+00 1.627800000e+15 6.124590000e-01 4.106260000e-06
2.440315960e-01 7.948300000e+06 2.293100000e+01 2.478800000e+16 4.634506137e-01 5.074990000e+09 2.132340000e+05 2.950690000e+04 7.226580000e+00 1.000860000e+00 9.916590000e-01 3.973310000e-01 2.398800000e-01 5.061700000e-03 6.560390000e-06 2.128580000e-07 6.773250000e-06 2.602550000e-03 3.276800000e+05 3.394300000e+08 1.666700000e+00 2.596600000e+00 1.624300000e+15 6.124090000e-01 4.105980000e-06
2.447194480e-01 7.930400000e+06 2.276600000e+01 2.455400000e+16 4.654569183e-01 5.070380000e+09 2.129550000e+05 2.950690000e+04 7.217120000e+00 1.000850000e+00 9.917590000e-01 3.973320000e-01 2.395030000e-01 4.959650000e-03 6.574160000e-06 2.084810000e-07 6.782640000e-06 2.604350000e-03 3.292600000e+05 3.394700000e+08 1.666700000e+00 2.603700000e+00 1.620700000e+15 6.123600000e-01 4.105710000e-06
2.454084040e-01 7.912400000e+06 2.260100000e+01 2.432300000e+16 4.674632230e-01 5.065810000e+09 2.126740000e+05 2.950690000e+04 7.207590000e+00 1.000840000e+00 9.918580000e-01 3.973330000e-01 2.391280000e-01 4.858220000e-03 6.587720000e-06 2.041290000e-07 6.791850000e-06 2.606120000e-03 3.308500000e+05 3.395200000e+08 1.666700000e+00 2.610800000e+00 1.617100000e+15 6.123120000e-01 4.105430000e-06
2.460984840e-01 7.894500000e+06 2.243800000e+01 2.409300000e+16 4.694695276e-01 5.061290000e+09 2.123900000e+05 2.950690000e+04 7.197990000e+00 1.000830000e+00 9.919580000e-01 3.973340000e-01 2.387540000e-01 4.754890000e-03 6.601070000e-06 1.996970000e-07 6.800760000e-06 2.607830000e-03 3.324700000e+05 3.395700000e+08 1.666700000e+00 2.618000000e+00 1.613600000e+15 6.122640000e-01 4.105150000e-06
2.467897090e-01 7.876600000e+06 2.227500000e+01 2.386500000e+16 4.714758322e-01 5.056820000e+09 2.121050000e+05 2.950690000e+04 7.188310000e+00 1.000820000e+00 9.920580000e-01 3.973350000e-01 2.383820000e-01 4.653470000e-03 6.614210000e-06 1.953460000e-07 6.809550000e-06 2.609510000e-03 3.340900000e+05 3.396100000e+08 1.666700000e+00 2.625200000e+00 1.610000000e+15 6.122180000e-01 4.104870000e-06
2.474820990e-01 7.858700000e+06 2.211200000e+01 2.363800000e+16 4.734821369e-01 5.052400000e+09 2.118170000e+05 2.950690000e+04 7.178570000e+00 1.000810000e+00 9.921580000e-01 3.973360000e-01 2.380120000e-01 4.556290000e-03 6.627140000e-06 1.911720000e-07 6.818310000e-06 2.611190000e-03 3.357400000e+05 3.396600000e+08 1.666700000e+00 2.632400000e+00 1.606400000e+15 6.121720000e-01 4.104580000e-06
2.481756740e-01 7.840900000e+06 2.195100000e+01 2.341300000e+16 4.754884415e-01 5.048010000e+09 2.115270000e+05 2.950690000e+04 7.168750000e+00 1.000790000e+00 9.922580000e-01 3.973370000e-01 2.376430000e-01 4.461300000e-03 6.639870000e-06 1.870910000e-07 6.826960000e-06 2.612840000e-03 3.374000000e+05 3.397100000e+08 1.666700000e+00 2.639700000e+00 1.602900000e+15 6.121270000e-01 4.104300000e-06
2.488704570e-01 7.823000000e+06 2.179000000e+01 2.318900000e+16 4.774947461e-01 5.043680000e+09 2.112360000e+05 2.950690000e+04 7.158860000e+00 1.000780000e+00 9.923580000e-01 3.973380000e-01 2.372760000e-01 4.367910000e-03 6.652380000e-06 1.830770000e-07 6.835460000e-06 2.614470000e-03 3.390800000e+05 3.397500000e+08 1.666700000e+00 2.647100000e+00 1.599300000e+15 6.120830000e-01 4.104010000e-06
2.495664670e-01 7.805200000e+06 2.163000000e+01 2.296700000e+16 4.795010508e-01 5.039390000e+09 2.109420000e+05 2.950690000e+04 7.148890000e+00 1.000770000e+00 9.924580000e-01 3.973390000e-01 2.369100000e-01 4.276330000e-03 6.664690000e-06 1.791390000e-07 6.843830000e-06 2.616070000e-03 3.407800000e+05 3.398000000e+08 1.666700000e+00 2.654500000e+00 1.595800000e+15 6.120400000e-01 4.103720000e-06
2.502637260e-01 7.787400000e+06 2.147100000e+01 2.274700000e+16 4.815073554e-01 5.035140000e+09 2.106450000e+05 2.950690000e+04 7.138860000e+00 1.000760000e+00 9.925590000e-01 3.973400000e-01 2.365460000e-01 4.186590000e-03 6.676790000e-06 1.752800000e-07 6.852070000e-06 2.617650000e-03 3.425000000e+05 3.398400000e+08 1.666700000e+00 2.661900000e+00 1.592200000e+15 6.119970000e-01 4.103430000e-06
2.509622560e-01 7.769700000e+06 2.131200000e+01 2.252800000e+16 4.835136600e-01 5.030940000e+09 2.103470000e+05 2.950690000e+04 7.128750000e+00 1.000750000e+00 9.926590000e-01 3.973410000e-01 2.361830000e-01 4.098970000e-03 6.688680000e-06 1.715100000e-07 6.860190000e-06 2.619200000e-03 3.442300000e+05 3.398800000e+08 1.666700000e+00 2.669300000e+00 1.588700000e+15 6.119550000e-01 4.103140000e-06
2.516620770e-01 7.751900000e+06 2.115400000e+01 2.231000000e+16 4.855199647e-01 5.026790000e+09 2.100470000e+05 2.950690000e+04 7.118580000e+00 1.000740000e+00 9.927590000e-01 3.973420000e-01 2.358220000e-01 4.015010000e-03 6.700360000e-06 1.678940000e-07 6.868250000e-06 2.620730000e-03 3.459900000e+05 3.399300000e+08 1.666700000e+00 2.676900000e+00 1.585100000e+15 6.119140000e-01 4.102840000e-06
2.523632120e-01 7.732100000e+06 2.097800000e+01 2.206900000e+16 4.875262693e-01 5.022670000e+09 2.097450000e+05 2.950690000e+04 7.108330000e+00 1.000730000e+00 9.928710000e-01 3.973440000e-01 2.354610000e-01 3.929130000e-03 6.711950000e-06 1.641990000e-07 6.876140000e-06 2.622240000e-03 3.479700000e+05 3.399800000e+08 1.666700000e+00 2.685300000e+00 1.581200000e+15 6.118690000e-01 4.102550000e-06
2.532284860e-01 7.708300000e+06 2.076700000e+01 2.178100000e+16 4.899969963e-01 5.017670000e+09 2.093690000e+05 2.950690000e+04 7.095610000e+00 1.000720000e+00 9.930070000e-01 3.973450000e-01 2.350180000e-01 3.820950000e-03 6.725960000e-06 1.595490000e-07 6.885510000e-06 2.624020000e-03 3.504000000e+05 3.400300000e+08 1.666700000e+00 2.695500000e+00 1.576400000e+15 6.118160000e-01 4.102180000e-06
2.542590960e-01 7.682400000e+06 2.054000000e+01 2.147100000e+16 4.929321457e-01 5.011820000e+09 2.089200000e+05 2.950690000e+04 7.080370000e+00 1.000700000e+00 9.931540000e-01 3.973470000e-01 2.344960000e-01 3.701070000e-03 6.742040000e-06 1.543890000e-07 6.896430000e-06 2.626110000e-03 3.530700000e+05 3.401000000e+08 1.666700000e+00 2.706800000e+00 1.571200000e+15 6.117600000e-01 4.101740000e-06
2.552926910e-01 7.656600000e+06 2.031400000e+01 2.116400000e+16 4.958672950e-01 5.006060000e+09 2.084650000e+05 2.950690000e+04 7.064970000e+00 1.000690000e+00 9.933010000e-01 3.973480000e-01 2.339770000e-01 3.596110000e-03 6.757630000e-06 1.498540000e-07 6.907480000e-06 2.628210000e-03 3.557800000e+05 3.401600000e+08 1.666700000e+00 2.718100000e+00 1.566000000e+15 6.117050000e-01 4.101300000e-06
2.563293400e-01 7.630800000e+06 2.009000000e+01 2.086100000e+16 4.988024444e-01 5.000390000e+09 2.080070000e+05 2.950690000e+04 7.049420000e+00 1.000670000e+00 9.934490000e-01 3.973500000e-01 2.334620000e-01 3.496470000e-03 6.772770000e-06 1.455440000e-07 6.918310000e-06 2.630270000e-03 3.585400000e+05 3.402200000e+08 1.666700000e+00 2.729600000e+00 1.560900000e+15 6.116510000e-01 4.100850000e-06
2.573691150e-01 7.605100000e+06 1.986700000e+01 2.056000000e+16 5.017375938e-01 4.994820000e+09 2.075430000e+05 2.950690000e+04 7.033730000e+00 1.000660000e+00 9.935960000e-01 3.973520000e-01 2.329490000e-01 3.396100000e-03 6.787460000e-06 1.412070000e-07 6.928670000e-06 2.632240000e-03 3.613500000e+05 3.402800000e+08 1.666700000e+00 2.741100000e+00 1.555700000e+15 6.115990000e-01 4.100390000e-06
2.584120870e-01 7.579300000e+06 1.964500000e+01 2.026300000e+16 5.046727431e-01 4.989350000e+09 2.070760000e+05 2.950690000e+04 7.017880000e+00 1.000640000e+00 9.937440000e-01 3.973540000e-01 2.324390000e-01 3.301620000e-03 6.801710000e-06 1.371170000e-07 6.938830000e-06 2.634170000e-03 3.642000000e+05 3.403400000e+08 1.666700000e+00 2.752700000e+00 1.550500000e+15 6.115480000e-01 4.099940000e-06
2.594583280e-01 7.553700000e+06 1.942500000e+01 1.996800000e+16 5.076078925e-01 4.983960000e+09 2.066040000e+05 2.950690000e+04 7.001880000e+00 1.000630000e+00 9.938920000e-01 3.973550000e-01 2.319320000e-01 3.214340000e-03 6.815520000e-06 1.333300000e-07 6.948850000e-06 2.636070000e-03 3.670900000e+05 3.404000000e+08 1.666700000e+00 2.764500000e+00 1.545400000e+15 6.114980000e-01 4.099470000e-06
2.605079120e-01 7.528000000e+06 1.920600000e+01 1.967700000e+16 5.105430419e-01 4.978680000e+09 2.061270000e+05 2.950690000e+04 6.985740000e+00 1.000610000e+00 9.940390000e-01 3.973570000e-01 2.314270000e-01 3.132760000e-03 6.828880000e-06 1.297820000e-07 6.958670000e-06 2.637930000e-03 3.700400000e+05 3.404500000e+08 1.666700000e+00 2.776300000e+00 1.540200000e+15 6.114490000e-01 4.099010000e-06
2.615609140e-01 7.502400000e+06 1.898900000e+01 1.938900000e+16 5.134781912e-01 4.973480000e+09 2.056470000e+05 2.950690000e+04 6.969440000e+00 1.000600000e+00 9.941870000e-01 3.973590000e-01 2.309250000e-01 3.056980000e-03 6.841810000e-06 1.264770000e-07 6.968290000e-06 2.639750000e-03 3.730300000e+05 3.405100000e+08 1.666700000e+00 2.788300000e+00 1.535100000e+15 6.114020000e-01 4.098540000e-06
2.626174080e-01 7.476800000e+06 1.877300000e+01 1.910300000e+16 5.164133406e-01 4.968380000e+09 2.051610000e+05 2.950690000e+04 6.953000000e+00 1.000580000e+00 9.943350000e-01 3.973610000e-01 2.304250000e-01 2.987020000e-03 6.854290000e-06 1.234160000e-07 6.977710000e-06 2.641540000e-03 3.760700000e+05 3.405700000e+08 1.666700000e+00 2.800400000e+00 1.529900000e+15 6.113550000e-01 4.098060000e-06
2.636774720e-01 7.451300000e+06 1.855900000e+01 1.882100000e+16 5.193484900e-01 4.963380000e+09 2.046720000e+05 2.950690000e+04 6.936410000e+00 1.000560000e+00 9.944830000e-01 3.973620000e-01 2.299270000e-01 2.922720000e-03 6.866340000e-06 1.205900000e-07 6.986930000e-06 2.643280000e-03 3.791700000e+05 3.406300000e+08 1.666700000e+00 2.812600000e+00 1.524800000e+15 6.113090000e-01 4.097580000e-06
2.647411830e-01 7.425700000e+06 1.834600000e+01 1.854200000e+16 5.222836394e-01 4.958470000e+09 2.041780000e+05 2.950690000e+04 6.919670000e+00 1.000550000e+00 9.946310000e-01 3.973640000e-01 2.294310000e-01 2.863810000e-03 6.877950000e-06 1.179900000e-07 6.995940000e-06 2.644980000e-03 3.823200000e+05 3.406800000e+08 1.666700000e+00 2.824900000e+00 1.519700000e+15 6.112650000e-01 4.097100000e-06
2.658086190e-01 7.400200000e+06 1.813400000e+01 1.826500000e+16 5.252187887e-01 4.953650000e+09 2.036790000e+05 2.950690000e+04 6.902780000e+00 1.000530000e+00 9.947790000e-01 3.973660000e-01 2.289380000e-01 2.809950000e-03 6.889120000e-06 1.155990000e-07 7.004710000e-06 2.646640000e-03 3.855200000e+05 3.407400000e+08 1.666700000e+00 2.837300000e+00 1.514500000e+15 6.112210000e-01 4.096600000e-06
2.668798600e-01 7.374800000e+06 1.792400000e+01 1.799200000e+16 5.281539381e-01 4.948930000e+09 2.031770000e+05 2.950690000e+04 6.885740000e+00 1.000520000e+00 9.949280000e-01 3.973680000e-01 2.284460000e-01 2.760730000e-03 6.899850000e-06 1.134000000e-07 7.013250000e-06 2.648250000e-03 3.887700000e+05 3.407900000e+08 1.666700000e+00 2.849800000e+00 1.509400000e+15 6.111770000e-01 4.096110000e-06
2.679549870e-01 7.349300000e+06 1.771500000e+01 1.772100000e+16 5.310890875e-01 4.944300000e+09 2.026700000e+05 2.950690000e+04 6.868550000e+00 1.000500000e+00 9.950760000e-01 3.973700000e-01 2.279570000e-01 2.715680000e-03 6.910140000e-06 1.113730000e-07 7.021510000e-06 2.649810000e-03 3.920900000e+05 3.408500000e+08 1.666700000e+00 2.862500000e+00 1.504300000e+15 6.111350000e-01 4.095610000e-06
2.690340810e-01 7.323900000e+06 1.750700000e+01 1.745300000e+16 5.340242368e-01 4.939770000e+09 2.021580000e+05 2.950690000e+04 6.851220000e+00 1.000490000e+00 9.952240000e-01 3.973720000e-01 2.274690000e-01 2.674280000e-03 6.920000000e-06 1.094970000e-07 7.029490000e-06 2.651320000e-03 3.954600000e+05 3.409000000e+08 1.666700000e+00 2.875300000e+00 1.499100000e+15 6.110930000e-01 4.095100000e-06
2.701172260e-01 7.298500000e+06 1.730100000e+01 1.718800000e+16 5.369593862e-01 4.935340000e+09 2.016420000e+05 2.950690000e+04 6.833740000e+00 1.000470000e+00 9.953730000e-01 3.973740000e-01 2.269830000e-01 2.636010000e-03 6.929410000e-06 1.077500000e-07 7.037160000e-06 2.652760000e-03 3.988900000e+05 3.409600000e+08 1.666700000e+00 2.888200000e+00 1.494000000e+15 6.110520000e-01 4.094590000e-06
2.712045070e-01 7.273100000e+06 1.709600000e+01 1.692600000e+16 5.398945356e-01 4.930990000e+09 2.011220000e+05 2.950690000e+04 6.816110000e+00 1.000460000e+00 9.955210000e-01 3.973760000e-01 2.264990000e-01 2.600310000e-03 6.938390000e-06 1.061080000e-07 7.044490000e-06 2.654150000e-03 4.023800000e+05 3.410100000e+08 1.666700000e+00 2.901200000e+00 1.488900000e+15 6.110120000e-01 4.094080000e-06
2.722960080e-01 7.247800000e+06 1.689300000e+01 1.666600000e+16 5.428296849e-01 4.926750000e+09 2.005980000e+05 2.950690000e+04 6.798340000e+00 1.000440000e+00 9.956700000e-01 3.973780000e-01 2.260170000e-01 2.566750000e-03 6.946920000e-06 1.045540000e-07 7.051470000e-06 2.655460000e-03 4.059300000e+05 3.410700000e+08 1.666700000e+00 2.914300000e+00 1.483800000e+15 6.109720000e-01 4.093550000e-06
2.733918170e-01 7.222400000e+06 1.669100000e+01 1.640900000e+16 5.457648343e-01 4.922590000e+09 2.000690000e+05 2.950690000e+04 6.780410000e+00 1.000420000e+00 9.958180000e-01 3.973800000e-01 2.255370000e-01 2.534560000e-03 6.955010000e-06 1.030560000e-07 7.058060000e-06 2.656700000e-03 4.095400000e+05 3.411200000e+08 1.666700000e+00 2.927600000e+00 1.478700000e+15 6.109330000e-01 4.093030000e-06
2.744920220e-01 7.197100000e+06 1.649000000e+01 1.615500000e+16 5.486999837e-01 4.918540000e+09 1.995360000e+05 2.950690000e+04 6.762340000e+00 1.000410000e+00 9.959670000e-01 3.973820000e-01 2.250580000e-01 2.497250000e-03 6.962650000e-06 1.013500000e-07 7.064000000e-06 2.657820000e-03 4.132200000e+05 3.411700000e+08 1.666700000e+00 2.941000000e+00 1.473600000e+15 6.108940000e-01 4.092490000e-06
2.755967130e-01 7.178100000e+06 1.634100000e+01 1.596700000e+16 5.516351330e-01 4.914580000e+09 1.989980000e+05 2.950690000e+04 6.744120000e+00 1.000400000e+00 9.960780000e-01 3.973840000e-01 2.245860000e-01 2.487800000e-03 6.969380000e-06 1.007750000e-07 7.070150000e-06 2.658980000e-03 4.160100000e+05 3.412100000e+08 1.666700000e+00 2.951200000e+00 1.469700000e+15 6.108650000e-01 4.091950000e-06
2.761507630e-01 7.159200000e+06 1.619100000e+01 1.577900000e+16 5.531027077e-01 4.912630000e+09 1.987280000e+05 2.950690000e+04 6.734960000e+00 1.000390000e+00 9.961900000e-01 3.973850000e-01 2.243480000e-01 2.472610000e-03 6.973090000e-06 1.000620000e-07 7.073150000e-06 2.659540000e-03 4.188700000e+05 3.412500000e+08 1.666600000e+00 2.961400000e+00 1.465900000e+15 6.108370000e-01 4.091680000e-06
2.772623540e-01 7.133900000e+06 1.599400000e+01 1.553200000e+16 5.560378571e-01 4.908810000e+09 1.981840000e+05 2.950690000e+04 6.716520000e+00 1.000370000e+00 9.963380000e-01 3.973870000e-01 2.238690000e-01 2.416980000e-03 6.979800000e-06 9.761700000e-08 7.077410000e-06 2.660340000e-03 4.227200000e+05 3.413100000e+08 1.666600000e+00 2.975100000e+00 1.460800000e+15 6.108000000e-01 4.091130000e-06
2.783786600e-01 7.108700000e+06 1.579800000e+01 1.528800000e+16 5.589730065e-01 4.905080000e+09 1.976350000e+05 2.950690000e+04 6.697930000e+00 1.000350000e+00 9.964870000e-01 3.973900000e-01 2.233970000e-01 2.362890000e-03 6.985870000e-06 9.523880000e-08 7.081100000e-06 2.661030000e-03 4.266400000e+05 3.413600000e+08 1.666600000e+00 2.989000000e+00 1.455700000e+15 6.107630000e-01 4.090580000e-06
2.794997750e-01 7.083400000e+06 1.560300000e+01 1.504600000e+16 5.619081558e-01 4.901450000e+09 1.970820000e+05 2.950690000e+04 6.679190000e+00 1.000340000e+00 9.966360000e-01 3.973920000e-01 2.229260000e-01 2.344550000e-03 6.991480000e-06 9.430400000e-08 7.085780000e-06 2.661910000e-03 4.306300000e+05 3.414100000e+08 1.666600000e+00 3.003000000e+00 1.450600000e+15 6.107280000e-01 4.090020000e-06
2.806257970e-01 7.058200000e+06 1.541000000e+01 1.480600000e+16 5.648433052e-01 4.897910000e+09 1.965250000e+05 2.950690000e+04 6.660310000e+00 1.000320000e+00 9.967840000e-01 3.973940000e-01 2.224580000e-01 2.314290000e-03 6.996630000e-06 9.288920000e-08 7.089520000e-06 2.662610000e-03 4.346900000e+05 3.414600000e+08 1.666600000e+00 3.017200000e+00 1.445500000e+15 6.106920000e-01 4.089450000e-06
2.817568220e-01 7.033000000e+06 1.521700000e+01 1.457000000e+16 5.677784546e-01 4.894460000e+09 1.959630000e+05 2.950690000e+04 6.641280000e+00 1.000310000e+00 9.969330000e-01 3.973970000e-01 2.219910000e-01 2.270890000e-03 7.001310000e-06 9.094930000e-08 7.092260000e-06 2.663130000e-03 4.388300000e+05 3.415100000e+08 1.666600000e+00 3.031500000e+00 1.440400000e+15 6.106580000e-01 4.088880000e-06
2.828929510e-01 7.007800000e+06 1.502700000e+01 1.433500000e+16 5.707136039e-01 4.891110000e+09 1.953980000e+05 2.950690000e+04 6.622100000e+00 1.000290000e+00 9.970820000e-01 3.973990000e-01 2.215260000e-01 2.231420000e-03 7.005530000e-06 8.916990000e-08 7.094700000e-06 2.663590000e-03 4.430500000e+05 3.415600000e+08 1.666600000e+00 3.045900000e+00 1.435300000e+15 6.106240000e-01 4.088300000e-06
2.840342830e-01 6.982600000e+06 1.483700000e+01 1.410400000e+16 5.736487533e-01 4.887850000e+09 1.948270000e+05 2.950690000e+04 6.602770000e+00 1.000270000e+00 9.972300000e-01 3.974010000e-01 2.210630000e-01 2.191180000e-03 7.009280000e-06 8.736330000e-08 7.096640000e-06 2.663950000e-03 4.473500000e+05 3.416100000e+08 1.666600000e+00 3.060500000e+00 1.430200000e+15 6.105900000e-01 4.087710000e-06
2.851809220e-01 6.957400000e+06 1.464900000e+01 1.387500000e+16 5.765839027e-01 4.884690000e+09 1.942530000e+05 2.950690000e+04 6.583290000e+00 1.000260000e+00 9.973790000e-01 3.974040000e-01 2.206020000e-01 2.149490000e-03 7.012550000e-06 8.550200000e-08 7.098050000e-06 2.664220000e-03 4.517300000e+05 3.416600000e+08 1.666600000e+00 3.075200000e+00 1.425200000e+15 6.105580000e-01 4.087110000e-06
2.863329720e-01 6.932300000e+06 1.446200000e+01 1.364800000e+16 5.795190520e-01 4.881620000e+09 1.936730000e+05 2.950690000e+04 6.563670000e+00 1.000240000e+00 9.975280000e-01 3.974060000e-01 2.201430000e-01 2.102960000e-03 7.015350000e-06 8.345300000e-08 7.098800000e-06 2.664360000e-03 4.562000000e+05 3.417100000e+08 1.666600000e+00 3.090100000e+00 1.420100000e+15 6.105260000e-01 4.086510000e-06
2.874905390e-01 6.911700000e+06 1.431100000e+01 1.346500000e+16 5.824542014e-01 4.878640000e+09 1.930900000e+05 2.950690000e+04 6.543900000e+00 1.000230000e+00 9.976490000e-01 3.974080000e-01 2.196900000e-01 2.069580000e-03 7.017300000e-06 8.192990000e-08 7.099230000e-06 2.664440000e-03 4.598900000e+05 3.417600000e+08 1.666600000e+00 3.102400000e+00 1.415900000e+15 6.105000000e-01 4.085900000e-06
2.882248250e-01 6.895800000e+06 1.419400000e+01 1.332500000e+16 5.843087511e-01 4.876810000e+09 1.927190000e+05 2.950690000e+04 6.531330000e+00 1.000220000e+00 9.977420000e-01 3.974100000e-01 2.194050000e-01 2.050410000e-03 7.018420000e-06 8.104440000e-08 7.099470000e-06 2.664480000e-03 4.628000000e+05 3.417900000e+08 1.666600000e+00 3.112000000e+00 1.412700000e+15 6.104800000e-01 4.085520000e-06
2.889613840e-01 6.879900000e+06 1.407700000e+01 1.318500000e+16 5.861633008e-01 4.875020000e+09 1.923460000e+05 2.950690000e+04 6.518700000e+00 1.000210000e+00 9.978360000e-01 3.974110000e-01 2.191180000e-01 2.018140000e-03 7.019440000e-06 7.964330000e-08 7.099090000e-06 2.664410000e-03 4.657400000e+05 3.418200000e+08 1.666600000e+00 3.121600000e+00 1.409500000e+15 6.104610000e-01 4.085120000e-06
2.897002450e-01 6.864000000e+06 1.396200000e+01 1.304600000e+16 5.880178506e-01 4.873260000e+09 1.919720000e+05 2.950690000e+04 6.506010000e+00 1.000200000e+00 9.979300000e-01 3.974130000e-01 2.188320000e-01 1.974710000e-03 7.020270000e-06 7.780500000e-08 7.098070000e-06 2.664220000e-03 4.687200000e+05 3.418500000e+08 1.666600000e+00 3.131300000e+00 1.406300000e+15 6.104420000e-01 4.084730000e-06
2.904414360e-01 6.848100000e+06 1.384600000e+01 1.290900000e+16 5.898724003e-01 4.871540000e+09 1.915960000e+05 2.950690000e+04 6.493260000e+00 1.000190000e+00 9.980240000e-01 3.974150000e-01 2.185470000e-01 1.945090000e-03 7.020900000e-06 7.651410000e-08 7.097410000e-06 2.664100000e-03 4.717400000e+05 3.418800000e+08 1.666600000e+00 3.141100000e+00 1.403000000e+15 6.104230000e-01 4.084330000e-06
2.911849850e-01 6.832200000e+06 1.373200000e+01 1.277200000e+16 5.917269500e-01 4.869850000e+09 1.912180000e+05 2.950690000e+04 6.480450000e+00 1.000180000e+00 9.981180000e-01 3.974160000e-01 2.182630000e-01 1.921770000e-03 7.021330000e-06 7.547300000e-08 7.096810000e-06 2.663980000e-03 4.748000000e+05 3.419100000e+08 1.666600000e+00 3.150900000e+00 1.399800000e+15 6.104050000e-01 4.083930000e-06
2.919309210e-01 6.816400000e+06 1.361700000e+01 1.263600000e+16 5.935814997e-01 4.868210000e+09 1.908380000e+05 2.950690000e+04 6.467580000e+00 1.000170000e+00 9.982120000e-01 3.974180000e-01 2.179790000e-01 1.893010000e-03 7.021570000e-06 7.422000000e-08 7.095790000e-06 2.663790000e-03 4.778900000e+05 3.419400000e+08 1.666600000e+00 3.160800000e+00 1.396600000e+15 6.103870000e-01 4.083530000e-06
2.926792740e-01 6.800500000e+06 1.350400000e+01 1.250200000e+16 5.954360494e-01 4.866600000e+09 1.904570000e+05 2.950690000e+04 6.454650000e+00 1.000160000e+00 9.983050000e-01 3.974200000e-01 2.176970000e-01 1.862430000e-03 7.021620000e-06 7.289840000e-08 7.094520000e-06 2.663550000e-03 4.810300000e+05 3.419700000e+08 1.666600000e+00 3.170800000e+00 1.393400000e+15 6.103690000e-01 4.083120000e-06
2.934300730e-01 6.785500000e+06 1.339700000e+01 1.237600000e+16 5.972905991e-01 4.865030000e+09 1.900730000e+05 2.950690000e+04 6.441660000e+00 1.000150000e+00 9.983930000e-01 3.974210000e-01 2.174160000e-01 1.835180000e-03 7.021400000e-06 7.170980000e-08 7.093110000e-06 2.663290000e-03 4.840000000e+05 3.420000000e+08 1.666600000e+00 3.180200000e+00 1.390400000e+15 6.103520000e-01 4.082710000e-06
