# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
1.372930000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 2.052000000e-10 6.253760000e+12 2.386200000e+02 4.093870000e+04 5.828700000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 1.548890000e-02 1.354800000e-12 5.936870000e-13 1.948490000e-12 1.395880000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451670000e-06
1.458960000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 2.462000000e-10 5.885010000e+12 2.535710000e+02 4.093870000e+04 6.193920000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 1.827290000e-02 1.529910000e-12 7.909200000e-13 2.320830000e-12 1.523430000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451750000e-06
1.605790000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 3.283000000e-10 5.346890000e+12 2.790910000e+02 4.093870000e+04 6.817290000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 2.362660000e-02 1.853350000e-12 1.238850000e-12 3.092200000e-12 1.758470000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451850000e-06
1.729780000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 4.104000000e-10 4.963610000e+12 3.006420000e+02 4.093870000e+04 7.343710000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 2.788280000e-02 2.150630000e-12 1.696530000e-12 3.847160000e-12 1.961420000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451900000e-06
1.838170000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 4.925000000e-10 4.670940000e+12 3.194800000e+02 4.093870000e+04 7.803850000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 3.209660000e-02 2.428590000e-12 2.205310000e-12 4.633900000e-12 2.152650000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451940000e-06
2.023170000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 6.566000000e-10 4.243830000e+12 3.516330000e+02 4.093870000e+04 8.589250000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 3.980870000e-02 2.942030000e-12 3.313460000e-12 6.255500000e-12 2.501100000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.451980000e-06
2.179390000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 8.208000000e-10 3.939620000e+12 3.787850000e+02 4.093870000e+04 9.252490000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602610000e-01 4.492070000e-02 3.413940000e-12 4.338670000e-12 7.752610000e-12 2.784350000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452010000e-06
2.315950000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 9.849000000e-10 3.707330000e+12 4.025190000e+02 4.093870000e+04 9.832230000e-03 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 4.987830000e-02 3.855170000e-12 5.440130000e-12 9.295300000e-12 3.048820000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452020000e-06
2.549030000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 1.313300000e-09 3.368330000e+12 4.430300000e+02 4.093870000e+04 1.082180000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 5.820150000e-02 4.670220000e-12 7.689970000e-12 1.236020000e-11 3.515710000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452040000e-06
2.745860000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 1.641600000e-09 3.126880000e+12 4.772390000e+02 4.093870000e+04 1.165740000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 6.175510000e-02 5.419320000e-12 9.468250000e-12 1.488760000e-11 3.858440000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452050000e-06
2.917910000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 1.969900000e-09 2.942510000e+12 5.071420000e+02 4.093870000e+04 1.238780000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 6.575580000e-02 6.119750000e-12 1.138460000e-11 1.750440000e-11 4.183820000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452050000e-06
3.211580000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 2.626500000e-09 2.673440000e+12 5.581820000e+02 4.093870000e+04 1.363460000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.195300000e-02 7.413570000e-12 1.509130000e-11 2.250480000e-11 4.743930000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452060000e-06
3.459570000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 3.283100000e-09 2.481810000e+12 6.012830000e+02 4.093870000e+04 1.468740000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.210140000e-02 8.602700000e-12 1.754800000e-11 2.615070000e-11 5.113770000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452060000e-06
3.676340000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 3.939800000e-09 2.335470000e+12 6.389590000e+02 4.093870000e+04 1.560770000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.442090000e-02 9.714560000e-12 2.045340000e-11 3.016800000e-11 5.492540000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452060000e-06
4.046340000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 5.253000000e-09 2.121910000e+12 7.032650000e+02 4.093870000e+04 1.717850000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.819460000e-02 1.176840000e-11 2.603390000e-11 3.780230000e-11 6.148360000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452070000e-06
4.358790000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 6.566300000e-09 1.969810000e+12 7.575690000e+02 4.093870000e+04 1.850490000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.592030000e-02 1.365600000e-11 2.933110000e-11 4.298710000e-11 6.556450000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452070000e-06
4.631900000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 7.879500000e-09 1.853660000e+12 8.050370000e+02 4.093870000e+04 1.966440000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602600000e-01 7.729920000e-02 1.542100000e-11 3.372350000e-11 4.914450000e-11 7.010310000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570040000e-01 2.452070000e-06
5.098070000e-04 1.165100000e+07 8.934500000e+01 1.333300000e+17 1.050600000e-08 1.684170000e+12 8.860570000e+02 4.093870000e+04 2.164350000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 7.998970000e-02 1.868130000e-11 4.227500000e-11 6.095630000e-11 7.807450000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570030000e-01 2.452070000e-06
5.491730000e-04 1.165100000e+07 8.934400000e+01 1.333300000e+17 1.313250000e-08 1.563440000e+12 9.544760000e+02 4.093870000e+04 2.331470000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 7.683980000e-02 2.167780000e-11 4.712400000e-11 6.880170000e-11 8.294680000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570030000e-01 2.452070000e-06
5.835840000e-04 1.165100000e+07 8.934400000e+01 1.333300000e+17 1.575900000e-08 1.471250000e+12 1.014280000e+03 4.093870000e+04 2.477560000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 7.793550000e-02 2.447950000e-11 5.397320000e-11 7.845270000e-11 8.857350000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570030000e-01 2.452070000e-06
6.423170000e-04 1.165100000e+07 8.934400000e+01 1.333300000e+17 2.101200000e-08 1.336720000e+12 1.116360000e+03 4.093870000e+04 2.726900000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 8.034470000e-02 2.965500000e-11 6.740500000e-11 9.706000000e-11 9.851900000e-06 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570030000e-01 2.452070000e-06
6.919150000e-04 1.165100000e+07 8.934400000e+01 1.333200000e+17 2.626500000e-08 1.240900000e+12 1.202560000e+03 4.093870000e+04 2.937470000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 7.699340000e-02 3.441170000e-11 7.495400000e-11 1.093660000e-10 1.045780000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570030000e-01 2.452070000e-06
7.352700000e-04 1.165100000e+07 8.934400000e+01 1.333200000e+17 3.151810000e-08 1.167740000e+12 1.277910000e+03 4.093870000e+04 3.121520000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602590000e-01 7.803190000e-02 3.885930000e-11 8.578280000e-11 1.246420000e-10 1.116430000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570020000e-01 2.452070000e-06
8.092700000e-04 1.165100000e+07 8.934300000e+01 1.333200000e+17 4.202410000e-08 1.060960000e+12 1.406520000e+03 4.093870000e+04 3.435670000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602580000e-01 8.039030000e-02 4.707500000e-11 1.070590000e-10 1.541340000e-10 1.241510000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570020000e-01 2.452070000e-06
8.717600000e-04 1.165100000e+07 8.934300000e+01 1.333200000e+17 5.253010000e-08 9.849070000e+11 1.515130000e+03 4.093870000e+04 3.700960000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602580000e-01 7.700620000e-02 5.462600000e-11 1.190010000e-10 1.736270000e-10 1.317680000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570020000e-01 2.452070000e-06
9.263840000e-04 1.165100000e+07 8.934300000e+01 1.333200000e+17 6.303610000e-08 9.268340000e+11 1.610060000e+03 4.093870000e+04 3.932850000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602580000e-01 7.803560000e-02 6.168640000e-11 1.361780000e-10 1.978640000e-10 1.406640000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570010000e-01 2.452070000e-06
1.019619000e-03 1.165100000e+07 8.934200000e+01 1.333200000e+17 8.404820000e-08 8.420850000e+11 1.772100000e+03 4.093870000e+04 4.328660000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602570000e-01 8.038560000e-02 7.472860000e-11 1.699350000e-10 2.446630000e-10 1.564170000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570000000e-01 2.452070000e-06
1.098352000e-03 1.165100000e+07 8.934200000e+01 1.333200000e+17 1.050602000e-07 7.817220000e+11 1.908930000e+03 4.093870000e+04 4.662890000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602570000e-01 7.699690000e-02 8.671570000e-11 1.888790000e-10 2.755940000e-10 1.660100000e-05 9.876100000e+04 3.111600000e+08 1.666500000e+00 1.949800000e+00 2.234900000e+15 6.570000000e-01 2.452070000e-06
1.167174000e-03 1.165100000e+07 8.934100000e+01 1.333200000e+17 1.260722000e-07 7.356290000e+11 2.028540000e+03 4.093870000e+04 4.955060000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602560000e-01 7.802360000e-02 9.792410000e-11 2.161330000e-10 3.140570000e-10 1.772170000e-05 9.876000000e+04 3.111600000e+08 1.666500000e+00 1.949900000e+00 2.234900000e+15 6.569990000e-01 2.452070000e-06
1.284644000e-03 1.165100000e+07 8.934000000e+01 1.333200000e+17 1.680963000e-07 6.683640000e+11 2.232690000e+03 4.093870000e+04 5.453720000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602560000e-01 8.036930000e-02 1.186290000e-10 2.696980000e-10 3.883260000e-10 1.970600000e-05 9.876000000e+04 3.111600000e+08 1.666500000e+00 1.949900000e+00 2.234900000e+15 6.569980000e-01 2.452070000e-06
1.383843000e-03 1.165100000e+07 8.934000000e+01 1.333200000e+17 2.101204000e-07 6.204550000e+11 2.405080000e+03 4.093870000e+04 5.874830000e-02 1.004550000e+00 9.646380000e-01 3.970690000e-01 3.602550000e-01 7.697860000e-02 1.376580000e-10 2.997520000e-10 4.374100000e-10 2.091440000e-05 9.876000000e+04 3.111600000e+08 1.666500000e+00 1.949900000e+00 2.234900000e+15 6.569970000e-01 2.452070000e-06
1.470555000e-03 1.165100000e+07 8.933900000e+01 1.333100000e+17 2.521445000e-07 5.838710000e+11 2.555770000e+03 4.093870000e+04 6.242920000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602540000e-01 7.800220000e-02 1.554520000e-10 3.429920000e-10 4.984440000e-10 2.232590000e-05 9.876000000e+04 3.111600000e+08 1.666500000e+00 1.949900000e+00 2.234900000e+15 6.569960000e-01 2.452070000e-06
1.618560000e-03 1.165000000e+07 8.933700000e+01 1.333100000e+17 3.361926000e-07 5.304830000e+11 2.812970000e+03 4.093870000e+04 6.871180000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602530000e-01 8.034200000e-02 1.883220000e-10 4.279660000e-10 6.162880000e-10 2.482520000e-05 9.875900000e+04 3.111700000e+08 1.666500000e+00 1.949900000e+00 2.234900000e+15 6.569940000e-01 2.452070000e-06
1.743545000e-03 1.165000000e+07 8.933600000e+01 1.333100000e+17 4.202408000e-07 4.924570000e+11 3.030170000e+03 4.093870000e+04 7.401710000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602520000e-01 7.694870000e-02 2.185340000e-10 4.756330000e-10 6.941670000e-10 2.634700000e-05 9.875900000e+04 3.111700000e+08 1.666500000e+00 1.949900000e+00 2.234800000e+15 6.569930000e-01 2.452070000e-06
1.852798000e-03 1.165000000e+07 8.933500000e+01 1.333100000e+17 5.042889000e-07 4.634200000e+11 3.220020000e+03 4.093870000e+04 7.865460000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602510000e-01 7.796750000e-02 2.467840000e-10 5.442130000e-10 7.909970000e-10 2.812470000e-05 9.875900000e+04 3.111700000e+08 1.666500000e+00 1.949900000e+00 2.234800000e+15 6.569910000e-01 2.452070000e-06
2.039277000e-03 1.165000000e+07 8.933300000e+01 1.333000000e+17 6.723852000e-07 4.210460000e+11 3.544060000e+03 4.093870000e+04 8.656980000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602490000e-01 8.029770000e-02 2.989700000e-10 6.789630000e-10 9.779330000e-10 3.127190000e-05 9.875800000e+04 3.111700000e+08 1.666500000e+00 1.950000000e+00 2.234800000e+15 6.569890000e-01 2.452070000e-06
2.196754000e-03 1.165000000e+07 8.933100000e+01 1.333000000e+17 8.404815000e-07 3.908650000e+11 3.817690000e+03 4.093870000e+04 9.325370000e-02 1.004550000e+00 9.646390000e-01 3.970690000e-01 3.602470000e-01 7.690050000e-02 3.469370000e-10 7.545260000e-10 1.101460000e-09 3.318830000e-05 9.875800000e+04 3.111700000e+08 1.666500000e+00 1.950000000e+00 2.234800000e+15 6.569860000e-01 2.452070000e-06
2.334408000e-03 1.165000000e+07 8.932900000e+01 1.332900000e+17 1.008577800e-06 3.678190000e+11 4.056870000e+03 4.093870000e+04 9.909610000e-02 1.004550000e+00 9.646400000e-01 3.970700000e-01 3.602450000e-01 7.791160000e-02 3.917910000e-10 8.632380000e-10 1.255030000e-09 3.542640000e-05 9.875700000e+04 3.111700000e+08 1.666500000e+00 1.950000000e+00 2.234800000e+15 6.569830000e-01 2.452070000e-06
2.569368000e-03 1.165000000e+07 8.932500000e+01 1.332900000e+17 1.344770400e-06 3.341870000e+11 4.465100000e+03 4.093870000e+04 1.090680000e-01 1.004550000e+00 9.646400000e-01 3.970700000e-01 3.602420000e-01 8.123410000e-02 4.746550000e-10 1.090310000e-09 1.564970000e-09 3.955970000e-05 9.875600000e+04 3.111700000e+08 1.666500000e+00 1.950100000e+00 2.234800000e+15 6.569790000e-01 2.452070000e-06
2.793240000e-03 1.165000000e+07 8.932200000e+01 1.332800000e+17 1.727764200e-06 3.074060000e+11 4.854040000e+03 4.093870000e+04 1.185680000e-01 1.004550000e+00 9.646410000e-01 3.970700000e-01 3.602390000e-01 7.824430000e-02 5.610040000e-10 1.241120000e-09 1.802130000e-09 4.245150000e-05 9.875500000e+04 3.111700000e+08 1.666500000e+00 1.950100000e+00 2.234700000e+15 6.569750000e-01 2.452060000e-06
2.986042000e-03 1.164900000e+07 8.931800000e+01 1.332700000e+17 2.110758100e-06 2.875610000e+11 5.188980000e+03 4.093870000e+04 1.267500000e-01 1.004550000e+00 9.646410000e-01 3.970700000e-01 3.602360000e-01 7.907540000e-02 6.411560000e-10 1.433390000e-09 2.074550000e-09 4.554720000e-05 9.875400000e+04 3.111800000e+08 1.666500000e+00 1.950200000e+00 2.234700000e+15 6.569690000e-01 2.452060000e-06
3.310720000e-03 1.164900000e+07 8.931200000e+01 1.332600000e+17 2.876745700e-06 2.593650000e+11 5.752960000e+03 4.093870000e+04 1.405260000e-01 1.004550000e+00 9.646420000e-01 3.970700000e-01 3.602300000e-01 8.130960000e-02 7.882400000e-10 1.811730000e-09 2.599970000e-09 5.098990000e-05 9.875300000e+04 3.111800000e+08 1.666500000e+00 1.950300000e+00 2.234700000e+15 6.569620000e-01 2.452060000e-06
