# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
2.807380000e-04 1.148900000e+07 8.360000000e+01 1.272800000e+17 1.641600000e-09 3.334800000e+12 4.565530000e+02 4.170650000e+04 1.094680000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693130000e-01 2.987240000e-02 3.677270000e-12 4.105520000e-12 7.782790000e-12 2.789770000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529480000e-06
2.983290000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 1.969900000e-09 3.138160000e+12 4.851600000e+02 4.170650000e+04 1.163270000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693130000e-01 3.144440000e-02 4.152540000e-12 4.880100000e-12 9.032640000e-12 3.005440000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529490000e-06
3.283530000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 2.626500000e-09 2.851210000e+12 5.339870000e+02 4.170650000e+04 1.280350000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693130000e-01 3.397200000e-02 5.030460000e-12 6.387030000e-12 1.141750000e-11 3.378980000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529510000e-06
3.537080000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 3.283100000e-09 2.646830000e+12 5.752200000e+02 4.170650000e+04 1.379210000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693130000e-01 3.380140000e-02 5.837360000e-12 7.374270000e-12 1.321160000e-11 3.634780000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529520000e-06
3.758710000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 3.939800000e-09 2.490760000e+12 6.112630000e+02 4.170650000e+04 1.465630000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693130000e-01 3.496840000e-02 6.591810000e-12 8.614840000e-12 1.520670000e-11 3.899570000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529530000e-06
4.136990000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 5.253000000e-09 2.263010000e+12 6.727820000e+02 4.170650000e+04 1.613130000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.694780000e-02 7.985460000e-12 1.102690000e-11 1.901240000e-11 4.360320000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529540000e-06
4.456440000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 6.566300000e-09 2.100790000e+12 7.247320000e+02 4.170650000e+04 1.737700000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.610340000e-02 9.266340000e-12 1.250310000e-11 2.176950000e-11 4.665780000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280300000e+15 6.348150000e-01 6.529540000e-06
4.735670000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 7.879500000e-09 1.976920000e+12 7.701420000e+02 4.170650000e+04 1.846580000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.697100000e-02 1.046400000e-11 1.445840000e-11 2.492240000e-11 4.992230000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529550000e-06
5.212280000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 1.050600000e-08 1.796150000e+12 8.476510000e+02 4.170650000e+04 2.032420000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.857250000e-02 1.267630000e-11 1.827380000e-11 3.095010000e-11 5.563280000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529550000e-06
5.614760000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 1.313250000e-08 1.667400000e+12 9.131040000e+02 4.170650000e+04 2.189360000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.731440000e-02 1.470960000e-11 2.051320000e-11 3.522280000e-11 5.934880000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529550000e-06
5.966580000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 1.575900000e-08 1.569080000e+12 9.703170000e+02 4.170650000e+04 2.326540000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693120000e-01 3.800270000e-02 1.661080000e-11 2.359170000e-11 4.020250000e-11 6.340540000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529550000e-06
6.567070000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 2.101200000e-08 1.425610000e+12 1.067970000e+03 4.170650000e+04 2.560680000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693110000e-01 3.938470000e-02 2.012280000e-11 2.961860000e-11 4.974140000e-11 7.052760000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529560000e-06
7.074170000e-04 1.148900000e+07 8.359900000e+01 1.272800000e+17 2.626500000e-08 1.323410000e+12 1.150440000e+03 4.170650000e+04 2.758410000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693110000e-01 3.790130000e-02 2.335060000e-11 3.307480000e-11 5.642540000e-11 7.511690000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529560000e-06
7.517430000e-04 1.148900000e+07 8.359800000e+01 1.272800000e+17 3.151810000e-08 1.245380000e+12 1.222520000e+03 4.170650000e+04 2.931250000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693110000e-01 3.849390000e-02 2.636880000e-11 3.793340000e-11 6.430220000e-11 8.018870000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348150000e-01 6.529560000e-06
8.274000000e-04 1.148900000e+07 8.359800000e+01 1.272800000e+17 4.202410000e-08 1.131500000e+12 1.345560000e+03 4.170650000e+04 3.226250000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693100000e-01 3.976000000e-02 3.194400000e-11 4.746450000e-11 7.940850000e-11 8.911140000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348140000e-01 6.529560000e-06
8.912910000e-04 1.148900000e+07 8.359800000e+01 1.272800000e+17 5.253010000e-08 1.050390000e+12 1.449450000e+03 4.170650000e+04 3.475370000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693100000e-01 3.816260000e-02 3.706820000e-11 5.286480000e-11 8.993300000e-11 9.483300000e-06 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979100000e+00 2.280200000e+15 6.348140000e-01 6.529560000e-06
9.471380000e-04 1.148900000e+07 8.359800000e+01 1.272800000e+17 6.303610000e-08 9.884590000e+11 1.540270000e+03 4.170650000e+04 3.693130000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693100000e-01 3.870790000e-02 4.185950000e-11 6.055020000e-11 1.024100000e-10 1.011980000e-05 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348140000e-01 6.529560000e-06
1.042461000e-03 1.148900000e+07 8.359700000e+01 1.272800000e+17 8.404820000e-08 8.980740000e+11 1.695290000e+03 4.170650000e+04 4.064810000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693090000e-01 3.991650000e-02 5.071040000e-11 7.564160000e-11 1.263520000e-10 1.124060000e-05 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348140000e-01 6.529560000e-06
1.122958000e-03 1.148900000e+07 8.359700000e+01 1.272800000e+17 1.050602000e-07 8.336980000e+11 1.826190000e+03 4.170650000e+04 4.378670000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693080000e-01 3.826520000e-02 5.884550000e-11 8.414300000e-11 1.429880000e-10 1.195780000e-05 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348130000e-01 6.529560000e-06
1.193322000e-03 1.148900000e+07 8.359600000e+01 1.272700000e+17 1.260722000e-07 7.845400000e+11 1.940610000e+03 4.170650000e+04 4.653030000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693080000e-01 3.878880000e-02 6.645220000e-11 9.631780000e-11 1.627700000e-10 1.275810000e-05 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348130000e-01 6.529560000e-06
1.313423000e-03 1.148900000e+07 8.359600000e+01 1.272700000e+17 1.680963000e-07 7.128010000e+11 2.135910000e+03 4.170650000e+04 5.121300000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693070000e-01 3.997090000e-02 8.050410000e-11 1.202360000e-10 2.007400000e-10 1.416830000e-05 1.029200000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348130000e-01 6.529550000e-06
1.414844000e-03 1.148900000e+07 8.359500000e+01 1.272700000e+17 2.101204000e-07 6.617060000e+11 2.300840000e+03 4.170650000e+04 5.516740000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693060000e-01 3.829650000e-02 9.341980000e-11 1.336770000e-10 2.270970000e-10 1.506970000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348120000e-01 6.529550000e-06
1.503498000e-03 1.148900000e+07 8.359400000e+01 1.272700000e+17 2.521445000e-07 6.226890000e+11 2.445000000e+03 4.170650000e+04 5.862390000e-02 1.003870000e+00 9.656410000e-01 3.971280000e-01 3.693050000e-01 3.881070000e-02 1.054970000e-10 1.529800000e-10 2.584770000e-10 1.607720000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348120000e-01 6.529550000e-06
1.654818000e-03 1.148900000e+07 8.359300000e+01 1.272700000e+17 3.361926000e-07 5.657500000e+11 2.691060000e+03 4.170650000e+04 6.452370000e-02 1.003870000e+00 9.656420000e-01 3.971280000e-01 3.693030000e-01 3.998120000e-02 1.278080000e-10 1.909100000e-10 3.187190000e-10 1.785270000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348110000e-01 6.529550000e-06
1.782603000e-03 1.148900000e+07 8.359200000e+01 1.272700000e+17 4.202408000e-07 5.251960000e+11 2.898840000e+03 4.170650000e+04 6.950570000e-02 1.003870000e+00 9.656420000e-01 3.971280000e-01 3.693010000e-01 3.829840000e-02 1.483160000e-10 2.122070000e-10 3.605230000e-10 1.898740000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979200000e+00 2.280200000e+15 6.348100000e-01 6.529550000e-06
1.894302000e-03 1.148900000e+07 8.359100000e+01 1.272600000e+17 5.042889000e-07 4.942280000e+11 3.080460000e+03 4.170650000e+04 7.386050000e-02 1.003870000e+00 9.656420000e-01 3.971280000e-01 3.693000000e-01 3.880820000e-02 1.674930000e-10 2.428220000e-10 4.103150000e-10 2.025620000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979300000e+00 2.280200000e+15 6.348090000e-01 6.529550000e-06
2.084958000e-03 1.148900000e+07 8.359000000e+01 1.272600000e+17 6.723852000e-07 4.490350000e+11 3.390460000e+03 4.170650000e+04 8.129340000e-02 1.003870000e+00 9.656420000e-01 3.971290000e-01 3.692970000e-01 3.997210000e-02 2.029230000e-10 3.029780000e-10 5.059010000e-10 2.249220000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979300000e+00 2.280100000e+15 6.348080000e-01 6.529540000e-06
2.245961000e-03 1.148900000e+07 8.358800000e+01 1.272600000e+17 8.404815000e-07 4.168470000e+11 3.652240000e+03 4.170650000e+04 8.757000000e-02 1.003870000e+00 9.656420000e-01 3.971290000e-01 3.692950000e-01 3.828640000e-02 2.354910000e-10 3.367470000e-10 5.722370000e-10 2.392150000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979300000e+00 2.280100000e+15 6.348070000e-01 6.529540000e-06
2.386697000e-03 1.148800000e+07 8.358600000e+01 1.272500000e+17 1.008577800e-06 3.922680000e+11 3.881050000e+03 4.170650000e+04 9.305640000e-02 1.003870000e+00 9.656420000e-01 3.971290000e-01 3.692920000e-01 3.879250000e-02 2.659470000e-10 3.852930000e-10 6.512400000e-10 2.551940000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979400000e+00 2.280100000e+15 6.348060000e-01 6.529540000e-06
2.626917000e-03 1.148800000e+07 8.358300000e+01 1.272500000e+17 1.344770400e-06 3.563990000e+11 4.271600000e+03 4.170650000e+04 1.024210000e-01 1.003870000e+00 9.656430000e-01 3.971290000e-01 3.692880000e-01 4.045120000e-02 3.222210000e-10 4.867000000e-10 8.089210000e-10 2.844150000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979400000e+00 2.280100000e+15 6.348040000e-01 6.529530000e-06
2.855801000e-03 1.148800000e+07 8.358100000e+01 1.272400000e+17 1.727764200e-06 3.278360000e+11 4.643700000e+03 4.170650000e+04 1.113420000e-01 1.003870000e+00 9.656430000e-01 3.971290000e-01 3.692830000e-01 3.897390000e-02 3.808700000e-10 5.541890000e-10 9.350580000e-10 3.057870000e-05 1.029100000e+05 3.222200000e+08 1.666500000e+00 1.979500000e+00 2.280000000e+15 6.348020000e-01 6.529530000e-06
3.052918000e-03 1.148800000e+07 8.357700000e+01 1.272300000e+17 2.110758100e-06 3.066700000e+11 4.964130000e+03 4.170650000e+04 1.190250000e-01 1.003870000e+00 9.656430000e-01 3.971290000e-01 3.692790000e-01 3.939650000e-02 4.353190000e-10 6.401850000e-10 1.075500000e-09 3.279490000e-05 1.029000000e+05 3.222200000e+08 1.666500000e+00 1.979500000e+00 2.280000000e+15 6.347990000e-01 6.529520000e-06
3.384862000e-03 1.148700000e+07 8.357300000e+01 1.272200000e+17 2.876745700e-06 2.765980000e+11 5.503700000e+03 4.170650000e+04 1.319630000e-01 1.003870000e+00 9.656440000e-01 3.971290000e-01 3.692710000e-01 4.052560000e-02 5.352590000e-10 8.094880000e-10 1.344750000e-09 3.667080000e-05 1.029000000e+05 3.222300000e+08 1.666500000e+00 1.979600000e+00 2.279900000e+15 6.347960000e-01 6.529520000e-06
